index,total,elapsed_s,source_value,voltage_v,current_a,resistance_ohm,raw
1,21,1.1081388,0,0,8.200439e-12,0,8.200439E-12
2,21,2.193061,0.3,0.3,1.804669e-11,16623547032.7,1.804669E-11
3,21,3.2782178,0.6,0.6,2.370625e-11,25309781175.9,2.370625E-11
4,21,4.363122,0.9,0.9,3.177226e-11,28326596848.9,3.177226E-11
5,21,5.4482725,1.2,1.2,3.717668e-11,32278299191.9,3.717668E-11
6,21,6.5333834,1.5,1.5,4.420471e-11,33933035642.6,4.420471E-11
7,21,7.6186333,1.8,1.8,5.225908e-11,34443775129.6,5.225908E-11
8,21,8.7038368,2.1,2.1,5.953644e-11,35272515454.4,5.953644E-11
9,21,9.7889263,2.4,2.4,6.450619e-11,37205731729,6.450619E-11
10,21,10.8736965,2.7,2.7,7.512364e-11,35940750474.8,7.512364E-11
11,21,11.9584414,3,3,8.209375e-11,36543585839.4,8.209375E-11
12,21,13.0433001,3.3,3.3,9.124991e-11,36164419230.7,9.124991E-11
13,21,14.1281933,3.6,3.6,9.86143e-11,36505861725.9,9.861430E-11
14,21,15.2130671,3.9,3.9,1.087564e-10,35859958586.3,1.087564E-10
15,21,16.2981987,4.2,4.2,1.169615e-10,35909252189.8,1.169615E-10
16,21,17.3834086,4.5,4.5,1.212468e-10,37114381575.4,1.212468E-10
17,21,18.4693322,4.8,4.8,1.331284e-10,36055417176.2,1.331284E-10
18,21,19.5544743,5.1,5.1,1.450621e-10,35157356745.8,1.450621E-10
19,21,20.6392701,5.4,5.4,1.50716e-10,35828976352.9,1.507160E-10
20,21,21.7243205,5.7,5.7,1.590487e-10,35838079783.1,1.590487E-10
21,21,22.8094068,6,6,1.699966e-10,35294823543.5,1.699966E-10
