index,total,elapsed_s,source_value,voltage_v,current_a,resistance_ohm,raw
1,21,1.0914612,0,0,7.203067e-12,0,7.203067E-12
2,21,2.1766685,0.3,0.3,1.350054e-11,22221333368.9,1.350054E-11
3,21,3.2615753,0.6,0.6,2.030829e-11,29544584994.6,2.030829E-11
4,21,4.3463075,0.9,0.9,2.735376e-11,32902240862,2.735376E-11
5,21,5.4312147,1.2,1.2,3.368599e-11,35623118097.5,3.368599E-11
6,21,6.5162096,1.5,1.5,4.08011e-11,36763714703.8,4.080110E-11
7,21,7.6011145,1.8,1.8,4.773057e-11,37711680375.9,4.773057E-11
8,21,8.6879435,2.1,2.1,5.587782e-11,37581995861.7,5.587782E-11
9,21,9.7728167,2.4,2.4,6.279005e-11,38222616481.4,6.279005E-11
10,21,10.8577512,2.7,2.7,7.151142e-11,37756207330.2,7.151142E-11
11,21,11.9425737,3,3,8.16767e-11,36730181312.4,8.167670E-11
12,21,13.0276444,3.3,3.3,8.873381e-11,37189882864.3,8.873381E-11
13,21,14.1124515,3.6,3.6,9.766966e-11,36858938589.5,9.766966E-11
14,21,15.19721,3.9,3.9,1.063215e-10,36681198064.4,1.063215E-10
15,21,16.2822887,4.2,4.2,1.162722e-10,36122134095.7,1.162722E-10
16,21,17.3675172,4.5,4.5,1.257821e-10,35776155748.7,1.257821E-10
17,21,18.4525394,4.8,4.8,1.346368e-10,35651471217.4,1.346368E-10
18,21,19.5375908,5.1,5.1,1.467447e-10,34754236439.2,1.467447E-10
19,21,20.6227498,5.4,5.4,1.566838e-10,34464316030.1,1.566838E-10
20,21,21.7078511,5.7,5.7,1.699978e-10,33529845680.4,1.699978E-10
21,21,22.7930393,6,6,1.807195e-10,33200623065,1.807195E-10
