index,total,elapsed_s,source_value,voltage_v,current_a,resistance_ohm,raw
1,21,1.21405,0,0,4.361652e-12,0,4.361652E-12
2,21,2.299224,0.3,0.3,8.873112e-12,33810009385.7,8.873112E-12
3,21,3.3842663,0.6,0.6,9.963284e-12,60221107819.5,9.963284E-12
4,21,4.4694879,0.9,0.9,9.46459e-12,95091282348.2,9.464590E-12
5,21,5.5546984,1.2,1.2,1.075771e-11,111547903782,1.075771E-11
6,21,6.6399093,1.5,1.5,1.274087e-11,117731363714,1.274087E-11
7,21,7.7252202,1.8,1.8,8.443994e-12,213169265634,8.443994E-12
8,21,8.8100866,2.1,2.1,9.603747e-12,218664652453,9.603747E-12
9,21,9.8951171,2.4,2.4,1.383106e-11,173522492130,1.383106E-11
10,21,10.9807397,2.7,2.7,1.169132e-11,230940561032,1.169132E-11
11,21,12.0658612,3,3,9.679146e-12,309944699667,9.679146E-12
12,21,13.1509674,3.3,3.3,1.191747e-11,276904410080,1.191747E-11
13,21,14.2359964,3.6,3.6,1.285107e-11,280132315831,1.285107E-11
14,21,15.3210657,3.9,3.9,9.864705e-12,395348872571,9.864705E-12
15,21,16.4060199,4.2,4.2,1.279888e-11,328153713450,1.279888E-11
16,21,17.4908151,4.5,4.5,1.546052e-11,291063948690,1.546052E-11
17,21,18.5758976,4.8,4.8,1.117523e-11,429521361082,1.117523E-11
18,21,19.6609243,5.1,5.1,1.400502e-11,364155138657,1.400502E-11
19,21,20.7461312,5.4,5.4,1.666085e-11,324113115477,1.666085E-11
20,21,21.8312312,5.7,5.7,1.435875e-11,396970488378,1.435875E-11
21,21,22.916071,6,6,1.569826e-11,382207964450,1.569826E-11
