index,total,elapsed_s,source_value,voltage_v,current_a,resistance_ohm,raw
1,21,1.1019086,0,0,7.945315e-12,0,7.945315E-12
2,21,2.1868315,0.3,0.3,1.002128e-11,29936295563,1.002128E-11
3,21,3.2715777,0.6,0.6,1.061855e-11,56504890027.4,1.061855E-11
4,21,4.3566305,0.9,0.9,1.002127e-11,89808976307.4,1.002127E-11
5,21,5.4422517,1.2,1.2,8.461398e-12,141820536039,8.461398E-12
6,21,6.5275899,1.5,1.5,1.232917e-11,121662691000,1.232917E-11
7,21,7.6124895,1.8,1.8,1.117521e-11,161070798670,1.117521E-11
8,21,8.6976156,2.1,2.1,1.289744e-11,162823009838,1.289744E-11
9,21,9.7825,2.4,2.4,1.4121e-11,169959634587,1.412100E-11
10,21,10.8675407,2.7,2.7,1.563449e-11,172695111897,1.563449E-11
11,21,11.9524033,3,3,1.551272e-11,193389682789,1.551272E-11
12,21,13.037352,3.3,3.3,1.640572e-11,201149355225,1.640572E-11
13,21,14.1226454,3.6,3.6,1.721175e-11,209159440498,1.721175E-11
14,21,15.2074543,3.9,3.9,1.947908e-11,200214794539,1.947908E-11
15,21,16.2925197,4.2,4.2,2.171741e-11,193393226909,2.171741E-11
16,21,17.377456,4.5,4.5,2.425147e-11,185555762187,2.425147E-11
17,21,18.4623519,4.8,4.8,2.535904e-11,189281613184,2.535904E-11
18,21,19.5474995,5.1,5.1,1.874262e-11,272107101355,1.874262E-11
19,21,20.6322735,5.4,5.4,2.323669e-11,232391102175,2.323669E-11
20,21,21.7173146,5.7,5.7,2.196675e-11,259483082386,2.196675E-11
21,21,22.8024996,6,6,2.825841e-11,212326171218,2.825841E-11
