index,total,elapsed_s,source_value,voltage_v,current_a,resistance_ohm,raw
1,21,1.1860999,0,0,5.996925e-12,0,5.996925E-12
2,21,2.2713141,0.3,0.3,9.708142e-12,30901896573,9.708142E-12
3,21,3.3570534,0.6,0.6,8.293237e-12,72348107259,8.293237E-12
4,21,4.4419179,0.9,0.9,6.727569e-12,133777892133,6.727569E-12
5,21,5.5270326,1.2,1.2,9.922693e-12,120934911520,9.922693E-12
6,21,6.6117831,1.5,1.5,8.565775e-12,175115503267,8.565775E-12
7,21,7.6968931,1.8,1.8,8.704945e-12,206779020430,8.704945E-12
8,21,8.7820731,2.1,2.1,8.084472e-12,259757223477,8.084472E-12
9,21,9.8673215,2.4,2.4,8.270044e-12,290204018262,8.270044E-12
10,21,10.9522724,2.7,2.7,9.395004e-12,287386785572,9.395004E-12
11,21,12.0375876,3,3,1.044459e-11,287230039666,1.044459E-11
12,21,13.1224859,3.3,3.3,9.406606e-12,350817287340,9.406606E-12
13,21,14.2077801,3.6,3.6,9.058677e-12,397409025623,9.058677E-12
14,21,15.2925464,3.9,3.9,1.08795e-11,358472356266,1.087950E-11
15,21,16.3773617,4.2,4.2,1.13434e-11,370259357864,1.134340E-11
16,21,17.4624268,4.5,4.5,1.109984e-11,405411249171,1.109984E-11
17,21,18.5475824,4.8,4.8,1.053737e-11,455521633956,1.053737E-11
18,21,19.6327547,5.1,5.1,1.22828e-11,415214771876,1.228280E-11
19,21,20.7179281,5.4,5.4,1.222481e-11,441724656661,1.222481E-11
20,21,21.802823,5.7,5.7,1.415579e-11,402662090918,1.415579E-11
21,21,22.8878607,6,6,1.295546e-11,463125199723,1.295546E-11
