index,total,elapsed_s,source_value,voltage_v,current_a,resistance_ohm,raw
1,21,1.271375,0,0,7.840917e-12,0,7.840917E-12
2,21,2.3565046,0.3,0.3,1.212039e-11,24751678782.6,1.212039E-11
3,21,3.4419022,0.6,0.6,1.165069e-11,51499095761.7,1.165069E-11
4,21,4.5271519,0.9,0.9,9.771893e-12,92100885672.8,9.771893E-12
5,21,5.6124932,1.2,1.2,1.202759e-11,99770610737.5,1.202759E-11
6,21,6.6978507,1.5,1.5,1.121577e-11,133740260366,1.121577E-11
7,21,7.7828578,1.8,1.8,9.603721e-12,187427352377,9.603721E-12
8,21,8.8680177,2.1,2.1,1.122736e-11,187043080475,1.122736E-11
9,21,9.9534345,2.4,2.4,1.293801e-11,185499933916,1.293801E-11
10,21,11.0382284,2.7,2.7,1.213778e-11,222445949754,1.213778E-11
11,21,12.1233231,3,3,1.054313e-11,284545481275,1.054313E-11
12,21,13.2087082,3.3,3.3,1.359326e-11,242767371477,1.359326E-11
13,21,14.293916,3.6,3.6,1.083886e-11,332138250702,1.083886E-11
14,21,15.3789618,3.9,3.9,1.06707e-11,365486800304,1.067070E-11
15,21,16.4639224,4.2,4.2,1.199281e-11,350209834059,1.199281E-11
16,21,17.5489514,4.5,4.5,1.347729e-11,333895018954,1.347729E-11
17,21,18.6341986,4.8,4.8,1.202761e-11,399081779339,1.202761E-11
18,21,19.7191489,5.1,5.1,1.231755e-11,414043377133,1.231755E-11
19,21,20.8042208,5.4,5.4,1.452686e-11,371725204208,1.452686E-11
20,21,21.8891007,5.7,5.7,1.118678e-11,509529998802,1.118678E-11
21,21,22.9744807,6,6,1.277564e-11,469643790839,1.277564E-11
