index,total,elapsed_s,source_value,voltage_v,current_a,resistance_ohm,raw
1,21,1.0989147,0,0,1.410356e-11,0,1.410356E-11
2,21,2.184372,0.3,0.3,8.762911e-12,34235198782.7,8.762911E-12
3,21,3.2694407,0.6,0.6,1.237553e-11,48482772051,1.237553E-11
4,21,4.3547927,0.9,0.9,1.145352e-11,78578463214.8,1.145352E-11
5,21,5.4401792,1.2,1.2,1.060111e-11,113195693658,1.060111E-11
6,21,6.5250568,1.5,1.5,1.088524e-11,137801279531,1.088524E-11
7,21,7.6099401,1.8,1.8,1.259587e-11,142903983607,1.259587E-11
8,21,8.6951765,2.1,2.1,1.267705e-11,165653681259,1.267705E-11
9,21,9.7807822,2.4,2.4,1.232334e-11,194752396672,1.232334E-11
10,21,10.8664054,2.7,2.7,1.2045e-11,224159402242,1.204500E-11
11,21,11.951724,3,3,1.403976e-11,213678866305,1.403976E-11
12,21,13.0372805,3.3,3.3,1.245672e-11,264917249485,1.245672E-11
13,21,14.1231277,3.6,3.6,1.224796e-11,293926498780,1.224796E-11
14,21,15.2117528,3.9,3.9,1.540827e-11,253110829444,1.540827E-11
15,21,16.311455,4.2,4.2,1.823806e-11,230287651209,1.823806E-11
16,21,17.3965644,4.5,4.5,1.355268e-11,332037648642,1.355268E-11
17,21,18.4815595,4.8,4.8,1.264227e-11,379678649483,1.264227E-11
18,21,19.5669983,5.1,5.1,1.196381e-11,426285606341,1.196381E-11
19,21,20.6646939,5.4,5.4,1.580258e-11,341716352646,1.580258E-11
20,21,21.7552931,5.7,5.7,1.403396e-11,406157634766,1.403396E-11
21,21,22.8464196,6,6,1.540827e-11,389401276068,1.540827E-11
