index,total,elapsed_s,source_value,voltage_v,current_a,resistance_ohm,raw
1,21,1.2162921,0,0,8.751346e-12,0,8.751346E-12
2,21,2.3013218,0.3,0.3,4.88356e-12,61430595713,4.883560E-12
3,21,3.3862863,0.6,0.6,8.014898e-12,74860590864.7,8.014898E-12
4,21,4.4712875,0.9,0.9,8.055485e-12,111725116489,8.055485E-12
5,21,5.5560368,1.2,1.2,8.206254e-12,146229936339,8.206254E-12
6,21,6.6416044,1.5,1.5,8.275836e-12,181250570939,8.275836E-12
7,21,7.7265423,1.8,1.8,8.757132e-12,205546747497,8.757132E-12
8,21,8.8116748,2.1,2.1,6.588395e-12,318742273346,6.588395E-12
9,21,9.8965877,2.4,2.4,7.956914e-12,301624474011,7.956914E-12
10,21,10.9818971,2.7,2.7,8.507799e-12,317355875474,8.507799E-12
11,21,12.0669165,3,3,1.024163e-11,292922122748,1.024163E-11
12,21,13.151683,3.3,3.3,8.136672e-12,405571221256,8.136672E-12
13,21,14.2366301,3.6,3.6,8.733949e-12,412184683011,8.733949E-12
14,21,15.3221134,3.9,3.9,8.919507e-12,437243897000,8.919507E-12
15,21,16.4071573,4.2,4.2,8.4846e-12,495014496853,8.484600E-12
16,21,17.492169,4.5,4.5,8.977497e-12,501253300335,8.977497E-12
17,21,18.577229,4.8,4.8,8.565782e-12,560369152519,8.565782E-12
18,21,19.6619767,5.1,5.1,9.383411e-12,543512375191,9.383411E-12
19,21,20.7470957,5.4,5.4,1.087949e-11,496346795668,1.087949E-11
20,21,21.8320841,5.7,5.7,9.673351e-12,589247717776,9.673351E-12
21,21,22.9171573,6,6,9.052879e-12,662772583175,9.052879E-12
