index,total,elapsed_s,source_value,voltage_v,current_a,resistance_ohm,raw
1,21,1.099408,0,0,8.14827e-12,0,8.148270E-12
2,21,2.1846321,0.3,0.3,7.237859e-12,41448721231,7.237859E-12
3,21,3.2698269,0.6,0.6,8.925296e-12,67224661232.5,8.925296E-12
4,21,4.3549333,0.9,0.9,8.867308e-12,101496418079,8.867308E-12
5,21,5.4401528,1.2,1.2,1.024741e-11,117102760600,1.024741E-11
6,21,6.5250395,1.5,1.5,9.337007e-12,160651052313,9.337007E-12
7,21,7.610252,1.8,1.8,9.858886e-12,182576408734,9.858886E-12
8,21,8.6949914,2.1,2.1,1.041557e-11,201621226683,1.041557E-11
9,21,9.7800067,2.4,2.4,9.592159e-12,250204359623,9.592159E-12
10,21,10.8652215,2.7,2.7,1.007345e-11,268031310028,1.007345E-11
11,21,11.9500252,3,3,9.313821e-12,322101960087,9.313821E-12
12,21,13.0353652,3.3,3.3,1.022423e-11,322762692154,1.022423E-11
13,21,14.1204995,3.6,3.6,1.082149e-11,332671378895,1.082149E-11
14,21,15.205371,3.9,3.9,1.122741e-11,347364173928,1.122741E-11
15,21,16.2910529,4.2,4.2,1.12912e-11,371971092532,1.129120E-11
16,21,17.3759448,4.5,4.5,9.818312e-12,458327256253,9.818312E-12
17,21,18.4608314,4.8,4.8,9.394997e-12,510910221685,9.394997E-12
18,21,19.5460689,5.1,5.1,1.152895e-11,442364655931,1.152895E-11
19,21,20.6312707,5.4,5.4,1.057215e-11,510775953803,1.057215E-11
20,21,21.7166064,5.7,5.7,1.073452e-11,530997194099,1.073452E-11
21,21,22.8014562,6,6,1.102445e-11,544244837611,1.102445E-11
