index,total,elapsed_s,source_value,voltage_v,current_a,resistance_ohm,raw
1,21,1.0923564,0,0,8.293241e-12,0,8.293241E-12
2,21,2.1774493,0.3,0.3,7.70756e-12,38922823824.9,7.707560E-12
3,21,3.2622624,0.6,0.6,1.036339e-11,57896113144.4,1.036339E-11
4,21,4.3473339,0.9,0.9,1.018363e-11,88377130748.1,1.018363E-11
5,21,5.4325007,1.2,1.2,1.178989e-11,101782120105,1.178989E-11
6,21,6.5174107,1.5,1.5,1.176669e-11,127478500751,1.176669E-11
7,21,7.6027671,1.8,1.8,1.376146e-11,130800074992,1.376146E-11
8,21,8.6875381,2.1,2.1,1.578521e-11,133035924134,1.578521E-11
9,21,9.7724921,2.4,2.4,1.479366e-11,162231658697,1.479366E-11
10,21,10.8575964,2.7,2.7,1.473566e-11,183228983296,1.473566E-11
11,21,11.9427852,3,3,1.637091e-11,183251877874,1.637091E-11
12,21,13.0278055,3.3,3.3,1.817435e-11,181574581759,1.817435E-11
13,21,14.1130925,3.6,3.6,1.860924e-11,193452284994,1.860924E-11
14,21,15.1981028,3.9,3.9,2.068521e-11,188540507928,2.068521E-11
15,21,16.2829092,4.2,4.2,2.002995e-11,209685995222,2.002995E-11
16,21,17.3679922,4.5,4.5,2.174058e-11,206986198160,2.174058E-11
17,21,18.4534261,4.8,4.8,2.030828e-11,236356796341,2.030828E-11
18,21,19.5388917,5.1,5.1,2.081858e-11,244973480420,2.081858E-11
19,21,20.6238619,5.4,5.4,2.390931e-11,225853443700,2.390931E-11
20,21,21.7091695,5.7,5.7,2.294672e-11,248401514465,2.294672E-11
21,21,22.7943449,6,6,2.371794e-11,252973065958,2.371794E-11
