index,total,elapsed_s,source_value,voltage_v,current_a,resistance_ohm,raw
1,21,1.2038549,0,0,1.162749e-11,0,1.162749E-11
2,21,2.2889478,0.3,0.3,1.01952e-11,29425612052.7,1.019520E-11
3,21,3.373691,0.6,0.6,1.330331e-11,45101557431.9,1.330331E-11
4,21,4.4585958,0.9,0.9,1.366864e-11,65844151283.5,1.366864E-11
5,21,5.5436253,1.2,1.2,1.281622e-11,93631351521.7,1.281622E-11
6,21,6.6287754,1.5,1.5,1.533285e-11,97829170702.1,1.533285E-11
7,21,7.7137078,1.8,1.8,1.902084e-11,94633044597.4,1.902084E-11
8,21,8.7986774,2.1,2.1,1.980944e-11,106010063889,1.980944E-11
9,21,9.8836029,2.4,2.4,1.752481e-11,136948703010,1.752481E-11
10,21,10.9686968,2.7,2.7,1.804089e-11,149660022316,1.804089E-11
11,21,12.0533915,3,3,2.008205e-11,149387139261,2.008205E-11
12,21,13.1382443,3.3,3.3,1.947318e-11,169463847199,1.947318E-11
13,21,14.2232592,3.6,3.6,2.20594e-11,163195735151,2.205940E-11
14,21,15.3082237,3.9,3.9,2.413537e-11,161588573119,2.413537E-11
15,21,16.3929973,4.2,4.2,2.578219e-11,162903151361,2.578219E-11
16,21,17.4779755,4.5,4.5,2.442529e-11,184235274177,2.442529E-11
17,21,18.5628766,4.8,4.8,2.694196e-11,178160757421,2.694196E-11
18,21,19.6481072,5.1,5.1,2.608952e-11,195480790754,2.608952E-11
19,21,20.7328943,5.4,5.4,2.824663e-11,191173247924,2.824663E-11
20,21,21.8178529,5.7,5.7,2.743482e-11,207765168498,2.743482E-11
21,21,22.9026727,6,6,2.797412e-11,214483958745,2.797412E-11
