index,total,elapsed_s,source_value,voltage_v,current_a,resistance_ohm,raw
1,21,1.115848,0,0,1.659122e-11,0,1.659122E-11
2,21,2.245868,0.3,0.3,9.876276e-12,30375821817.9,9.876276E-12
3,21,3.3844082,0.6,0.6,9.644321e-12,62212777861.7,9.644321E-12
4,21,4.5025415,0.9,0.9,1.026479e-11,87678364584.2,1.026479E-11
5,21,5.6072062,1.2,1.2,1.118099e-11,107325022203,1.118099E-11
6,21,6.6932955,1.5,1.5,9.139823e-12,164116963753,9.139823E-12
7,21,7.8078995,1.8,1.8,1.150571e-11,156444061253,1.150571E-11
8,21,8.9138811,2.1,2.1,1.215516e-11,172766133889,1.215516E-11
9,21,9.9995296,2.4,2.4,1.176087e-11,204066535894,1.176087E-11
10,21,11.0856831,2.7,2.7,1.222477e-11,220863051002,1.222477E-11
11,21,12.1708826,3,3,1.060692e-11,282834225204,1.060692E-11
12,21,13.2563595,3.3,3.3,1.585478e-11,208139122713,1.585478E-11
13,21,14.3416318,3.6,3.6,1.294961e-11,278000650213,1.294961E-11
14,21,15.4268655,3.9,3.9,1.271187e-11,306799865008,1.271187E-11
15,21,16.5123176,4.2,4.2,1.169128e-11,359242101806,1.169128E-11
16,21,17.5977523,4.5,4.5,1.405717e-11,320121333099,1.405717E-11
17,21,18.6828766,4.8,4.8,1.406297e-11,341321925596,1.406297E-11
18,21,19.7677272,5.1,5.1,1.16217e-11,438834249723,1.162170E-11
19,21,20.8527488,5.4,5.4,1.272346e-11,424412856251,1.272346E-11
20,21,21.9382612,5.7,5.7,1.384841e-11,411599598799,1.384841E-11
21,21,23.0235198,6,6,1.150572e-11,521479750941,1.150572E-11
