index,total,elapsed_s,source_value,voltage_v,current_a,resistance_ohm,raw
1,21,1.1005234,0,0,7.637981e-12,0,7.637981E-12
2,21,2.1857371,0.3,0.3,9.244237e-12,32452651311.3,9.244237E-12
3,21,3.2717519,0.6,0.6,1.134919e-11,52867209025.5,1.134919E-11
4,21,4.3568554,0.9,0.9,1.249154e-11,72048762602.5,1.249154E-11
5,21,5.4419941,1.2,1.2,1.021843e-11,117434870132,1.021843E-11
6,21,6.5270706,1.5,1.5,1.166231e-11,128619458752,1.166231E-11
7,21,7.6122722,1.8,1.8,1.671304e-11,107700334589,1.671304E-11
8,21,8.6970957,2.1,2.1,1.680001e-11,124999925595,1.680001E-11
9,21,9.7820226,2.4,2.4,1.577366e-11,152152385686,1.577366E-11
10,21,10.8671359,2.7,2.7,1.704939e-11,158363437050,1.704939E-11
11,21,11.9522928,3,3,2.113174e-11,141966539433,2.113174E-11
12,21,13.0370857,3.3,3.3,1.925874e-11,171350773727,1.925874E-11
13,21,14.1221871,3.6,3.6,2.295834e-11,156805762089,2.295834E-11
14,21,15.2070217,3.9,3.9,2.762635e-11,141169571804,2.762635E-11
15,21,16.2920187,4.2,4.2,2.809026e-11,149518017989,2.809026E-11
16,21,17.3768605,4.5,4.5,2.663478e-11,168952024383,2.663478E-11
17,21,18.4618299,4.8,4.8,3.11404e-11,154140601919,3.114040E-11
18,21,19.5470727,5.1,5.1,3.266548e-11,156128120573,3.266548E-11
19,21,20.6323144,5.4,5.4,3.123897e-11,172861013023,3.123897E-11
20,21,21.7173104,5.7,5.7,3.669563e-11,155331847416,3.669563E-11
21,21,22.8024841,6,6,3.925869e-11,152832404749,3.925869E-11
