index,total,elapsed_s,source_value,voltage_v,current_a,resistance_ohm,raw
1,21,1.1183156,0,0,1.164493e-11,0,1.164493E-11
2,21,2.2035964,0.3,0.3,1.937469e-11,15484118713.6,1.937469E-11
3,21,3.2884684,0.6,0.6,3.24335e-11,18499391061.7,3.243350E-11
4,21,4.3738521,0.9,0.9,4.296404e-11,20947750723.6,4.296404E-11
5,21,5.4596539,1.2,1.2,5.180714e-11,23162830451.6,5.180714E-11
6,21,6.5449171,1.5,1.5,6.01225e-11,24949062331.1,6.012250E-11
7,21,7.6298235,1.8,1.8,6.841471e-11,26310131256.9,6.841471E-11
8,21,8.7147143,2.1,2.1,7.91714e-11,26524729889.8,7.917140E-11
9,21,9.7998125,2.4,2.4,8.566048e-11,28017587573.6,8.566048E-11
10,21,10.8849421,2.7,2.7,9.52342e-11,28351159562.4,9.523420E-11
11,21,11.969661,3,3,1.049007e-10,28598474557.4,1.049007E-10
12,21,13.0545185,3.3,3.3,1.144049e-10,28844918355.8,1.144049E-10
13,21,14.140829,3.6,3.6,1.235612e-10,29135359643.6,1.235612E-10
14,21,15.2258936,3.9,3.9,1.329726e-10,29329350557.9,1.329726E-10
15,21,16.3108151,4.2,4.2,1.444658e-10,29072624801.2,1.444658E-10
16,21,17.3960143,4.5,4.5,1.539177e-10,29236403610.5,1.539177E-10
17,21,18.4808504,4.8,4.8,1.624186e-10,29553265451.1,1.624186E-10
18,21,19.566066,5.1,5.1,1.74109e-10,29291995244.4,1.741090E-10
19,21,20.6513371,5.4,5.4,1.860371e-10,29026468376.5,1.860371E-10
20,21,21.7363823,5.7,5.7,1.955934e-10,29142087616.5,1.955934E-10
21,21,22.8216582,6,6,2.09006e-10,28707309838,2.090060E-10
