index,total,elapsed_s,source_value,voltage_v,current_a,resistance_ohm,raw
1,21,1.2043513,0,0,1.128541e-11,0,1.128541E-11
2,21,2.2894798,0.3,0.3,6.408638e-12,46811818673.5,6.408638E-12
3,21,3.3746995,0.6,0.6,7.365436e-12,81461572675.4,7.365436E-12
4,21,4.459696,0.9,0.9,8.832523e-12,101896139982,8.832523E-12
5,21,5.5447038,1.2,1.2,9.01808e-12,133066018487,9.018080E-12
6,21,6.6298052,1.5,1.5,7.661169e-12,195792574214,7.661169E-12
7,21,7.7147687,1.8,1.8,7.736551e-12,232661815323,7.736551E-12
8,21,8.7997464,2.1,2.1,9.911081e-12,211884051800,9.911081E-12
9,21,9.8849146,2.4,2.4,9.267438e-12,258971249659,9.267438E-12
10,21,10.9701285,2.7,2.7,7.44662e-12,362580607041,7.446620E-12
11,21,12.0552856,3,3,8.113477e-12,369755161690,8.113477E-12
12,21,13.1402545,3.3,3.3,1.033441e-11,319321567462,1.033441E-11
13,21,14.2254542,3.6,3.6,9.23264e-12,389920976016,9.232640E-12
14,21,15.3103689,3.9,3.9,8.409213e-12,463777050242,8.409213E-12
15,21,16.3951955,4.2,4.2,9.058679e-12,463643760862,9.058679E-12
16,21,17.4803369,4.5,4.5,9.992281e-12,450347623330,9.992281E-12
17,21,18.565317,4.8,4.8,8.664362e-12,553993473495,8.664362E-12
18,21,19.6500988,5.1,5.1,9.53418e-12,534917528303,9.534180E-12
19,21,20.7349434,5.4,5.4,9.911096e-12,544843880031,9.911096E-12
20,21,21.8198503,5.7,5.7,1.004447e-11,567476432306,1.004447E-11
21,21,22.9048228,6,6,9.864706e-12,608228973068,9.864706E-12
