index,total,elapsed_s,source_value,voltage_v,current_a,resistance_ohm,raw
1,21,1.3296253,0,0,1.230594e-11,0,1.230594E-11
2,21,2.4156385,0.3,0.3,1.373823e-11,21836874182.5,1.373823E-11
3,21,3.5011592,0.6,0.6,1.025898e-11,58485346496.4,1.025898E-11
4,21,4.5863928,0.9,0.9,1.057212e-11,85129567201.3,1.057212E-11
5,21,5.6713841,1.2,1.2,1.039815e-11,115405144184,1.039815E-11
6,21,6.7564873,1.5,1.5,9.557328e-12,156947632225,9.557328E-12
7,21,7.8715719,1.8,1.8,1.042134e-11,172722509773,1.042134E-11
8,21,8.957794,2.1,2.1,9.371767e-12,224077273795,9.371767E-12
9,21,10.0427799,2.4,2.4,1.109981e-11,216219917278,1.109981E-11
10,21,11.1279728,2.7,2.7,1.032857e-11,261410824538,1.032857E-11
11,21,12.2157606,3,3,1.054892e-11,284389302412,1.054892E-11
12,21,13.300912,3.3,3.3,1.101862e-11,299493039963,1.101862E-11
13,21,14.3860683,3.6,3.6,1.042715e-11,345252537846,1.042715E-11
14,21,15.4719837,3.9,3.9,1.047354e-11,372366936108,1.047354E-11
15,21,16.5572011,4.2,4.2,1.025319e-11,409628613144,1.025319E-11
16,21,17.64238,4.5,4.5,1.087944e-11,413624230659,1.087944E-11
17,21,18.7278276,4.8,4.8,1.027058e-11,467354326630,1.027058E-11
18,21,19.8135901,5.1,5.1,1.125057e-11,453310365608,1.125057E-11
19,21,20.8990385,5.4,5.4,1.079247e-11,500348854340,1.079247E-11
20,21,21.9849542,5.7,5.7,1.071128e-11,532149285613,1.071128E-11
21,21,23.070238,6,6,1.239291e-11,484147790955,1.239291E-11
