index,total,elapsed_s,source_value,voltage_v,current_a,resistance_ohm,raw
1,21,1.2598611,0,0,1.003284e-11,0,1.003284E-11
2,21,2.3450683,0.3,0.3,1.382521e-11,21699489555.7,1.382521E-11
3,21,3.4302995,0.6,0.6,1.130277e-11,53084332424.7,1.130277E-11
4,21,4.515575,0.9,0.9,1.045615e-11,86073746072.9,1.045615E-11
5,21,5.6007128,1.2,1.2,1.104182e-11,108677736098,1.104182E-11
6,21,6.6856252,1.5,1.5,1.153471e-11,130042281080,1.153471E-11
7,21,7.7710231,1.8,1.8,8.467171e-12,212585762116,8.467171E-12
8,21,8.8561119,2.1,2.1,1.169706e-11,179532292730,1.169706E-11
9,21,9.9411906,2.4,2.4,1.149992e-11,208697103980,1.149992E-11
10,21,11.0262657,2.7,2.7,1.083306e-11,249237057673,1.083306E-11
11,21,12.1117235,3,3,1.06765e-11,280990961457,1.067650E-11
12,21,13.2023109,3.3,3.3,1.213198e-11,272008361372,1.213198E-11
13,21,14.2871359,3.6,3.6,1.085626e-11,331605912165,1.085626E-11
14,21,15.3722351,3.9,3.9,1.11056e-11,351174182394,1.110560E-11
15,21,16.4574688,4.2,4.2,1.090845e-11,385022620079,1.090845E-11
16,21,17.5427466,4.5,4.5,1.119839e-11,401843479286,1.119839E-11
17,21,18.6282088,4.8,4.8,1.007923e-11,476226854631,1.007923E-11
18,21,19.7136775,5.1,5.1,1.373824e-11,371226590888,1.373824E-11
19,21,20.7989793,5.4,5.4,1.233494e-11,437780808014,1.233494E-11
20,21,21.8842998,5.7,5.7,1.456166e-11,391438888149,1.456166E-11
21,21,22.9693922,6,6,1.216678e-11,493146091242,1.216678E-11
