index,total,elapsed_s,source_value,voltage_v,current_a,resistance_ohm,raw
1,21,1.3069905,0,0,1.089686e-11,0,1.089686E-11
2,21,2.3925095,0.3,0.3,8.322211e-12,36048112695.1,8.322211E-12
3,21,3.4776639,0.6,0.6,1.295541e-11,46312698710.4,1.295541E-11
4,21,4.5631642,0.9,0.9,1.232913e-11,72997851429.9,1.232913E-11
5,21,5.6483344,1.2,1.2,1.040975e-11,115276543625,1.040975E-11
6,21,6.7330626,1.5,1.5,1.484578e-11,101038813723,1.484578E-11
7,21,7.818304,1.8,1.8,1.402814e-11,128313518399,1.402814E-11
8,21,8.903972,2.1,2.1,1.069968e-11,196267551927,1.069968E-11
9,21,9.9888403,2.4,2.4,1.201601e-11,199733522192,1.201601E-11
10,21,11.0745245,2.7,2.7,9.934261e-12,271786698578,9.934261E-12
11,21,12.1601728,3,3,1.153472e-11,260084336681,1.153472E-11
12,21,13.2453042,3.3,3.3,1.373244e-11,240306893749,1.373244E-11
13,21,14.3304427,3.6,3.6,1.403978e-11,256414274298,1.403978E-11
14,21,15.4156848,3.9,3.9,1.092584e-11,356951959758,1.092584E-11
15,21,16.5004618,4.2,4.2,1.333813e-11,314886719503,1.333813E-11
16,21,17.5858005,4.5,4.5,1.532709e-11,293597806237,1.532709E-11
17,21,18.6712596,4.8,4.8,1.347728e-11,356154951147,1.347728E-11
18,21,19.7566043,5.1,5.1,1.267707e-11,402301162650,1.267707E-11
19,21,20.8416959,5.4,5.4,1.646944e-11,327880000777,1.646944E-11
20,21,21.9268705,5.7,5.7,1.43761e-11,396491398919,1.437610E-11
21,21,23.0120147,6,6,1.318155e-11,455181674386,1.318155E-11
