index,total,elapsed_s,source_value,voltage_v,current_a,resistance_ohm,raw
1,21,1.1046675,0,0,1.294381e-11,0,1.294381E-11
2,21,2.1900753,0.3,0.3,1.143613e-11,26232650380.9,1.143613E-11
3,21,3.2748674,0.6,0.6,1.06301e-11,56443495357.5,1.063010E-11
4,21,4.3606388,0.9,0.9,1.067649e-11,84297367393.2,1.067649E-11
5,21,5.4465034,1.2,1.2,9.447157e-12,127022341219,9.447157E-12
6,21,6.5322294,1.5,1.5,1.169706e-11,128237351950,1.169706E-11
7,21,7.6178473,1.8,1.8,1.303656e-11,138073234043,1.303656E-11
8,21,8.7031552,2.1,2.1,1.126215e-11,186465284160,1.126215E-11
9,21,9.7883488,2.4,2.4,8.989065e-12,266991060806,8.989065E-12
10,21,10.8749887,2.7,2.7,1.051993e-11,256655700181,1.051993E-11
11,21,11.9607106,3,3,1.361066e-11,220415468464,1.361066E-11
12,21,13.0460151,3.3,3.3,1.224796e-11,269432623882,1.224796E-11
13,21,14.1309378,3.6,3.6,8.351203e-12,431075618686,8.351203E-12
14,21,15.2158787,3.9,3.9,9.302193e-12,419255975446,9.302193E-12
15,21,16.3056575,4.2,4.2,1.402236e-11,299521621182,1.402236E-11
16,21,17.3917935,4.5,4.5,1.123317e-11,400599296548,1.123317E-11
17,21,18.4774453,4.8,4.8,8.18304e-12,586579070859,8.183040E-12
18,21,19.5632709,5.1,5.1,1.105341e-11,461396075962,1.105341E-11
19,21,20.648693,5.4,5.4,1.380202e-11,391247078326,1.380202E-11
20,21,21.7337128,5.7,5.7,1.225954e-11,464944035421,1.225954E-11
21,21,22.8214953,6,6,1.078087e-11,556541355197,1.078087E-11
