index,total,elapsed_s,source_value,voltage_v,current_a,resistance_ohm,raw
1,21,1.1843428,0,0,1.003867e-11,0,1.003867E-11
2,21,2.2693329,0.3,0.3,1.377308e-11,21781620378.3,1.377308E-11
3,21,3.3543565,0.6,0.6,1.119843e-11,53578939190.6,1.119843E-11
4,21,4.4399627,0.9,0.9,9.412398e-12,95618566065.7,9.412398E-12
5,21,5.5251093,1.2,1.2,1.090848e-11,110006160345,1.090848E-11
6,21,6.610289,1.5,1.5,1.300183e-11,115368375067,1.300183E-11
7,21,7.6954175,1.8,1.8,1.870781e-11,96216499953.8,1.870781E-11
8,21,8.7821454,2.1,2.1,1.68348e-11,124741606672,1.683480E-11
9,21,9.8671123,2.4,2.4,1.473568e-11,162869986319,1.473568E-11
10,21,10.9520682,2.7,2.7,1.629554e-11,165689507681,1.629554E-11
11,21,12.0371913,3,3,1.983861e-11,151220271985,1.983861E-11
12,21,13.1224591,3.3,3.3,2.332946e-11,141452052469,2.332946E-11
13,21,14.2076748,3.6,3.6,2.258144e-11,159422959740,2.258144E-11
14,21,15.2926157,3.9,3.9,2.154924e-11,180980860578,2.154924E-11
15,21,16.3778616,4.2,4.2,2.287136e-11,183635778546,2.287136E-11
16,21,17.462894,4.5,4.5,2.567215e-11,175287227599,2.567215E-11
17,21,18.5480913,4.8,4.8,3.028219e-11,158509011402,3.028219E-11
18,21,19.6331391,5.1,5.1,3.137816e-11,162533430896,3.137816E-11
19,21,20.7183887,5.4,5.4,2.849037e-11,189537728011,2.849037E-11
20,21,21.8034929,5.7,5.7,2.989947e-11,190638830722,2.989947E-11
21,21,22.888368,6,6,3.492119e-11,171815450733,3.492119E-11
