index,total,elapsed_s,source_value,voltage_v,current_a,resistance_ohm,raw
1,21,1.1942285,0,0,4.715396e-12,0,4.715396E-12
2,21,2.2790245,0.3,0.3,1.04156e-11,28802949422,1.041560E-11
3,21,3.363943,0.6,0.6,1.3257e-11,45259108395.6,1.325700E-11
4,21,4.4487521,0.9,0.9,1.859766e-11,48393184949.1,1.859766E-11
5,21,5.5338178,1.2,1.2,2.387454e-11,50262748517.9,2.387454E-11
6,21,6.6187979,1.5,1.5,2.599687e-11,57699253794.8,2.599687E-11
7,21,7.703671,1.8,1.8,2.968488e-11,60636930316,2.968488E-11
8,21,8.7887285,2.1,2.1,3.500234e-11,59995988839.6,3.500234E-11
9,21,9.8737576,2.4,2.4,4.066205e-11,59023094015.2,4.066205E-11
10,21,10.9589404,2.7,2.7,4.592153e-11,58795950396.3,4.592153E-11
11,21,12.04371,3,3,4.988206e-11,60141862625.6,4.988206E-11
12,21,13.128466,3.3,3.3,5.586066e-11,59075564091.1,5.586066E-11
13,21,14.2132545,3.6,3.6,5.959504e-11,60407711782.7,5.959504E-11
14,21,15.2981077,3.9,3.9,6.094621e-11,63990853574,6.094621E-11
15,21,16.3830219,4.2,4.2,6.588678e-11,63745716515.5,6.588678E-11
16,21,17.4680483,4.5,4.5,7.043874e-11,63885299481.5,7.043874E-11
17,21,18.5529044,4.8,4.8,7.723496e-11,62148022087.4,7.723496E-11
18,21,19.6379448,5.1,5.1,6.133465e-11,83150388891.1,6.133465E-11
19,21,20.7229575,5.4,5.4,1.008534e-10,53543063496.1,1.008534E-10
20,21,21.8080743,5.7,5.7,1.079336e-10,52810246299.6,1.079336E-10
21,21,22.8932899,6,6,1.113086e-10,53904190691.5,1.113086E-10
