index,total,elapsed_s,source_value,voltage_v,current_a,resistance_ohm,raw
1,21,1.2782785,0,0,1.107662e-11,0,1.107662E-11
2,21,2.3635617,0.3,0.3,1.446889e-11,20734140628.6,1.446889E-11
3,21,3.4489568,0.6,0.6,1.245092e-11,48189210114.6,1.245092E-11
4,21,4.5341567,0.9,0.9,9.777696e-12,92046224386.6,9.777696E-12
5,21,5.6196348,1.2,1.2,9.969048e-12,120372577201,9.969048E-12
6,21,6.7050586,1.5,1.5,1.223635e-11,122585574947,1.223635E-11
7,21,7.7912366,1.8,1.8,1.005603e-11,178997079364,1.005603E-11
8,21,8.887383,2.1,2.1,1.054312e-11,199182025814,1.054312E-11
9,21,9.9736073,2.4,2.4,1.125059e-11,213322145772,1.125059E-11
10,21,11.0612155,2.7,2.7,1.284524e-11,210194593484,1.284524E-11
11,21,12.1464876,3,3,1.250891e-11,239829049853,1.250891E-11
12,21,13.2313565,3.3,3.3,1.20972e-11,272790397778,1.209720E-11
13,21,14.316768,3.6,3.6,1.333232e-11,270020521560,1.333232E-11
14,21,15.4021432,3.9,3.9,1.244511e-11,313376097118,1.244511E-11
15,21,16.487491,4.2,4.2,1.119259e-11,375248266934,1.119259E-11
16,21,17.5725848,4.5,4.5,1.500237e-11,299952607488,1.500237E-11
17,21,18.6578738,4.8,4.8,1.412676e-11,339780671576,1.412676E-11
18,21,19.7455977,5.1,5.1,1.243932e-11,409990256702,1.243932E-11
19,21,20.8312252,5.4,5.4,1.274086e-11,423833242026,1.274086E-11
20,21,21.9166367,5.7,5.7,1.368605e-11,416482476682,1.368605E-11
21,21,23.0096591,6,6,1.120418e-11,535514424081,1.120418E-11
