index,total,elapsed_s,source_value,voltage_v,current_a,resistance_ohm,raw
1,21,1.1003173,0,0,1.095484e-11,0,1.095484E-11
2,21,2.1851363,0.3,0.3,1.105342e-11,27140921090.5,1.105342E-11
3,21,3.2704388,0.6,0.6,1.260167e-11,47612737042,1.260167E-11
4,21,4.3557567,0.9,0.9,1.089104e-11,82636736252.9,1.089104E-11
5,21,5.4409505,1.2,1.2,1.006182e-11,119262717878,1.006182E-11
6,21,6.525882,1.5,1.5,1.274663e-11,117678162777,1.274663E-11
7,21,7.6110115,1.8,1.8,2.290541e-12,785840550333,2.290541E-12
8,21,8.6963592,2.1,2.1,8.148237e-12,257724462359,8.148237E-12
9,21,9.7817546,2.4,2.4,1.234073e-11,194477960380,1.234073E-11
10,21,10.8668505,2.7,2.7,1.264227e-11,213569240334,1.264227E-11
11,21,11.9520808,3,3,9.023857e-12,332452076756,9.023857E-12
12,21,13.0389933,3.3,3.3,1.136654e-11,290325815948,1.136654E-11
13,21,14.1323451,3.6,3.6,9.597932e-12,375080798655,9.597932E-12
14,21,15.2173706,3.9,3.9,1.407456e-11,277095696064,1.407456E-11
15,21,16.3026999,4.2,4.2,1.176086e-11,357116741463,1.176086E-11
16,21,17.3875578,4.5,4.5,9.725505e-12,462700908590,9.725505E-12
17,21,18.4723475,4.8,4.8,1.127956e-11,425548514304,1.127956E-11
18,21,19.5679372,5.1,5.1,1.044454e-11,488293404975,1.044454E-11
19,21,20.6532192,5.4,5.4,1.453266e-11,371576848285,1.453266E-11
20,21,21.7384792,5.7,5.7,1.231754e-11,462754738365,1.231754E-11
21,21,22.8236735,6,6,1.024739e-11,585514945757,1.024739E-11
