index,total,elapsed_s,source_value,voltage_v,current_a,resistance_ohm,raw
1,21,1.1029021,0,0,1.415575e-11,0,1.415575E-11
2,21,2.1879134,0.3,0.3,8.751316e-12,34280558489.7,8.751316E-12
3,21,3.2730299,0.6,0.6,9.911064e-12,60538404353,9.911064E-12
4,21,4.3581564,0.9,0.9,1.11346e-11,80829127225,1.113460E-11
5,21,5.4430829,1.2,1.2,1.15173e-11,104191086453,1.151730E-11
6,21,6.5283729,1.5,1.5,1.045033e-11,143536137136,1.045033E-11
7,21,7.6132705,1.8,1.8,1.098382e-11,163877412412,1.098382E-11
8,21,8.6989979,2.1,2.1,1.178984e-11,178119465574,1.178984E-11
9,21,9.7848374,2.4,2.4,1.087946e-11,220599184151,1.087946E-11
10,21,10.8753338,2.7,2.7,1.15869e-11,233021774590,1.158690E-11
11,21,11.9605895,3,3,1.136075e-11,264067073037,1.136075E-11
12,21,13.0523985,3.3,3.3,1.147672e-11,287538599879,1.147672E-11
13,21,14.1550399,3.6,3.6,1.19638e-11,300907738344,1.196380E-11
14,21,15.2422399,3.9,3.9,1.052573e-11,370520619472,1.052573E-11
15,21,16.3280603,4.2,4.2,1.29438e-11,324479673666,1.294380E-11
16,21,17.4167148,4.5,4.5,1.264807e-11,355785507196,1.264807E-11
17,21,18.5025127,4.8,4.8,1.174346e-11,408738140207,1.174346E-11
18,21,19.5882712,5.1,5.1,1.089685e-11,468025163235,1.089685E-11
19,21,20.6737337,5.4,5.4,1.281623e-11,421340753092,1.281623E-11
20,21,21.7589917,5.7,5.7,1.357006e-11,420042357956,1.357006E-11
21,21,22.8447495,6,6,1.288582e-11,465628109038,1.288582E-11
