index,total,elapsed_s,source_value,voltage_v,current_a,resistance_ohm,raw
1,21,1.1024942,0,0,1.047354e-11,0,1.047354E-11
2,21,2.187465,0.3,0.3,9.951654e-12,30145742607.2,9.951654E-12
3,21,3.2731647,0.6,0.6,1.130855e-11,53057200083.1,1.130855E-11
4,21,4.3592456,0.9,0.9,1.263646e-11,71222478447.3,1.263646E-11
5,21,5.4441515,1.2,1.2,9.15142e-12,131127191190,9.151420E-12
6,21,6.5294434,1.5,1.5,8.884678e-12,168829978982,8.884678E-12
7,21,7.615502,1.8,1.8,9.261594e-12,194350994008,9.261594E-12
8,21,8.7012826,2.1,2.1,1.089683e-11,192716597396,1.089683E-11
9,21,9.7865654,2.4,2.4,1.06417e-11,225527876185,1.064170E-11
10,21,10.872028,2.7,2.7,1.01662e-11,265585961323,1.016620E-11
11,21,11.9637194,3,3,1.213198e-11,247280328520,1.213198E-11
12,21,13.0489402,3.3,3.3,1.032277e-11,319681635840,1.032277E-11
13,21,14.1337836,3.6,3.6,1.049673e-11,342963951631,1.049673E-11
14,21,15.2190811,3.9,3.9,1.01952e-11,382532956685,1.019520E-11
15,21,16.3043341,4.2,4.2,9.626923e-12,436276471724,9.626923E-12
16,21,17.3895986,4.5,4.5,1.20102e-11,374681520707,1.201020E-11
17,21,18.4748003,4.8,4.8,1.096063e-11,437931031337,1.096063E-11
18,21,19.5640224,5.1,5.1,1.042135e-11,489379974763,1.042135E-11
19,21,20.6495693,5.4,5.4,1.195222e-11,451798912671,1.195222E-11
20,21,21.7349662,5.7,5.7,1.130856e-11,504042955071,1.130856E-11
21,21,22.8202084,6,6,1.0143e-11,591540964212,1.014300E-11
