index,total,elapsed_s,source_value,voltage_v,current_a,resistance_ohm,raw
1,21,1.202594,0,0,6.559408e-12,0,6.559408E-12
2,21,2.2881497,0.3,0.3,1.315261e-11,22809161071.5,1.315261E-11
3,21,3.3732297,0.6,0.6,1.571566e-11,38178479300.3,1.571566E-11
4,21,4.4583641,0.9,0.9,1.813375e-11,49631212518.1,1.813375E-11
5,21,5.543511,1.2,1.2,2.128828e-11,56369044375.6,2.128828E-11
6,21,6.6284862,1.5,1.5,2.174056e-11,68995462858.4,2.174056E-11
7,21,7.713459,1.8,1.8,2.725515e-11,66042564432.8,2.725515E-11
8,21,8.7983114,2.1,2.1,2.923254e-11,71837753407.7,2.923254E-11
9,21,9.8833267,2.4,2.4,3.294963e-11,72838450689.7,3.294963E-11
10,21,10.9681239,2.7,2.7,3.715375e-11,72670995525.4,3.715375E-11
11,21,12.0533186,3,3,4.312644e-11,69562894595.5,4.312644E-11
12,21,13.1382777,3.3,3.3,5.007921e-11,65895608177.5,5.007921E-11
13,21,14.2235734,3.6,3.6,5.920064e-11,60810153403.7,5.920064E-11
14,21,15.3084322,3.9,3.9,7.056047e-11,55271740678.6,7.056047E-11
15,21,16.393372,4.2,4.2,8.53357e-11,49217384986.6,8.533570E-11
16,21,17.4781142,4.5,4.5,1.001864e-10,44916276061.4,1.001864E-10
17,21,18.5631324,4.8,4.8,1.207952e-10,39736678278.6,1.207952E-10
18,21,19.647989,5.1,5.1,1.38899e-10,36717326978.6,1.388990E-10
19,21,20.7331859,5.4,5.4,1.590033e-10,33961559288.4,1.590033E-10
20,21,21.8182782,5.7,5.7,1.787481e-10,31888450842.3,1.787481E-10
21,21,22.9033412,6,6,2.046106e-10,29323993967.1,2.046106E-10
