index,total,elapsed_s,source_value,voltage_v,current_a,resistance_ohm,raw
1,21,1.1013791,0,0,7.069683e-12,0,7.069683E-12
2,21,2.1867508,0.3,0.3,1.34425e-11,22317277292.2,1.344250E-11
3,21,3.27289,0.6,0.6,1.441088e-11,41635208953.2,1.441088E-11
4,21,4.3583393,0.9,0.9,1.050253e-11,85693637628.3,1.050253E-11
5,21,5.4434588,1.2,1.2,8.217822e-12,146024092515,8.217822E-12
6,21,6.5287873,1.5,1.5,1.018359e-11,147295796473,1.018359E-11
7,21,7.6139733,1.8,1.8,1.265384e-11,142249309301,1.265384E-11
8,21,8.6995509,2.1,2.1,1.159847e-11,181058363732,1.159847E-11
9,21,9.7846432,2.4,2.4,9.539945e-12,251573777417,9.539945E-12
10,21,10.8700267,2.7,2.7,9.818283e-12,274997166001,9.818283E-12
11,21,11.9562443,3,3,1.092584e-11,274578430583,1.092584E-11
12,21,13.0414042,3.3,3.3,1.29322e-11,255177000046,1.293220E-11
13,21,14.1269123,3.6,3.6,1.176666e-11,305949181841,1.176666E-11
14,21,15.2123303,3.9,3.9,9.986442e-12,390529479869,9.986442E-12
15,21,16.3307366,4.2,4.2,1.393538e-11,301391135369,1.393538E-11
16,21,17.4165797,4.5,4.5,1.004443e-11,448009493819,1.004443E-11
17,21,18.5015789,4.8,4.8,1.205079e-11,398314135422,1.205079E-11
18,21,19.587039,5.1,5.1,1.24857e-11,408467286576,1.248570E-11
19,21,20.6722025,5.4,5.4,1.15637e-11,466978562225,1.156370E-11
20,21,21.757201,5.7,5.7,1.148831e-11,496156527810,1.148831E-11
21,21,22.8425316,6,6,1.261326e-11,475689869233,1.261326E-11
