index,total,elapsed_s,source_value,voltage_v,current_a,resistance_ohm,raw
1,21,1.0982233,0,0,6.739169e-12,0,6.739169E-12
2,21,2.1831987,0.3,0.3,1.099547e-11,27283963304.9,1.099547E-11
3,21,3.2682885,0.6,0.6,8.455605e-12,70958849189.4,8.455605E-12
4,21,4.3531318,0.9,0.9,9.44139e-12,95324946856.3,9.441390E-12
5,21,5.4382631,1.2,1.2,7.574186e-12,158432866581,7.574186E-12
6,21,6.5233063,1.5,1.5,8.223647e-12,182400825327,8.223647E-12
7,21,7.6081062,1.8,1.8,7.290044e-12,246912089968,7.290044E-12
8,21,8.693246,2.1,2.1,8.10187e-12,259199419393,8.101870E-12
9,21,9.7782552,2.4,2.4,7.585789e-12,316381064646,7.585789E-12
10,21,10.8630842,2.7,2.7,7.91632e-12,341067566748,7.916320E-12
11,21,11.9479587,3,3,8.641169e-12,347175249090,8.641169E-12
12,21,13.0331248,3.3,3.3,8.762939e-12,376585983310,8.762939E-12
13,21,14.1185116,3.6,3.6,9.754531e-12,369059260768,9.754531E-12
14,21,15.20331,3.9,3.9,9.412405e-12,414346811468,9.412405E-12
15,21,16.2884293,4.2,4.2,9.279032e-12,452633421245,9.279032E-12
16,21,17.3735828,4.5,4.5,8.171464e-12,550696913062,8.171464E-12
17,21,18.4585141,4.8,4.8,9.105072e-12,527178697763,9.105072E-12
18,21,19.5436689,5.1,5.1,1.042139e-11,489378096396,1.042139E-11
19,21,20.6286262,5.4,5.4,9.899501e-12,545482039953,9.899501E-12
20,21,21.7137345,5.7,5.7,1.065334e-11,535043469935,1.065334E-11
21,21,22.7989107,6,6,7.406024e-12,810151303858,7.406024E-12
