index,total,elapsed_s,source_value,voltage_v,current_a,resistance_ohm,raw
1,21,1.0921096,0,0,6.199883e-12,0,6.199883E-12
2,21,2.1771149,0.3,0.3,1.105346e-11,27140822873.6,1.105346E-11
3,21,3.2620235,0.6,0.6,1.043298e-11,57509934841.2,1.043298E-11
4,21,4.3471895,0.9,0.9,9.035479e-12,99607336810.8,9.035479E-12
5,21,5.4322677,1.2,1.2,7.440814e-12,161272677962,7.440814E-12
6,21,6.5171113,1.5,1.5,7.382827e-12,203174204136,7.382827E-12
7,21,7.602095,1.8,1.8,9.684928e-12,185855795727,9.684928E-12
8,21,8.6875575,2.1,2.1,8.69914e-12,241403173187,8.699140E-12
9,21,9.772305,2.4,2.4,6.518814e-12,368165129424,6.518814E-12
10,21,10.8575454,2.7,2.7,9.290624e-12,290615571139,9.290624E-12
11,21,11.94277,3,3,9.650156e-12,310875803459,9.650156E-12
12,21,13.0277053,3.3,3.3,9.603764e-12,343615274178,9.603764E-12
13,21,14.1127275,3.6,3.6,9.226841e-12,390166038409,9.226841E-12
14,21,15.1978407,3.9,3.9,8.19466e-12,475919684282,8.194660E-12
15,21,16.2829863,4.2,4.2,9.197845e-12,456628699440,9.197845E-12
16,21,17.3682074,4.5,4.5,8.85572e-12,508146147349,8.855720E-12
17,21,18.4531013,4.8,4.8,9.615355e-12,499201537541,9.615355E-12
18,21,19.5378451,5.1,5.1,9.267434e-12,550314143052,9.267434E-12
19,21,20.6229393,5.4,5.4,1.110564e-11,486239424293,1.110564E-11
20,21,21.707797,5.7,5.7,1.079251e-11,528144055461,1.079251E-11
21,21,22.7927168,6,6,1.005607e-11,596654557894,1.005607E-11
