index,total,elapsed_s,source_value,voltage_v,current_a,resistance_ohm,raw
1,21,1.0913418,0,0,6.002727e-12,0,6.002727E-12
2,21,2.1762711,0.3,0.3,6.715976e-12,44669605728.2,6.715976E-12
3,21,3.2610996,0.6,0.6,9.957491e-12,60256142837.6,9.957491E-12
4,21,4.3460591,0.9,0.9,1.344256e-11,66951533041.3,1.344256E-11
5,21,5.4312923,1.2,1.2,1.79888e-11,66708173974.9,1.798880E-11
6,21,6.5161462,1.5,1.5,2.004155e-11,74844510529.4,2.004155E-11
7,21,7.6013359,1.8,1.8,2.065621e-11,87140864660.1,2.065621E-11
8,21,8.6863156,2.1,2.1,2.450659e-11,85691236520.5,2.450659E-11
9,21,9.7711838,2.4,2.4,2.707551e-11,88640989588,2.707551E-11
10,21,10.8563492,2.7,2.7,2.954577e-11,91383639688.5,2.954577E-11
11,21,11.9415076,3,3,3.060695e-11,98016953665.8,3.060695E-11
12,21,13.026539,3.3,3.3,3.457912e-11,95433313514.1,3.457912E-11
13,21,14.111418,3.6,3.6,3.7838e-11,95142449389.5,3.783800E-11
14,21,15.196328,3.9,3.9,4.113175e-11,94817264035.7,4.113175E-11
15,21,16.2815062,4.2,4.2,4.523729e-11,92843757882,4.523729E-11
16,21,17.3666313,4.5,4.5,4.689576e-11,95957502341.4,4.689576E-11
17,21,18.4520354,4.8,4.8,5.029959e-11,95428213232,5.029959E-11
18,21,19.5368596,5.1,5.1,5.337295e-11,95554021278.6,5.337295E-11
19,21,20.6219522,5.4,5.4,5.680003e-11,95070372322,5.680003E-11
20,21,21.7070711,5.7,5.7,6.015754e-11,94751214893.4,6.015754E-11
21,21,22.7922453,6,6,6.258719e-11,95866262728.8,6.258719E-11
