index,total,elapsed_s,source_value,voltage_v,current_a,resistance_ohm,raw
1,21,1.3264211,0,0,1.384841e-11,0,1.384841E-11
2,21,2.4117821,0.3,0.3,1.424852e-11,21054818325,1.424852E-11
3,21,3.4975988,0.6,0.6,1.38136e-11,43435454914,1.381360E-11
4,21,4.5827672,0.9,0.9,8.774507e-12,102569865179,8.774507E-12
5,21,5.6679847,1.2,1.2,7.069674e-12,169739085565,7.069674E-12
6,21,6.753864,1.5,1.5,9.383366e-12,159857347566,9.383366E-12
7,21,7.8392791,1.8,1.8,1.314093e-11,136976606679,1.314093E-11
8,21,8.924223,2.1,2.1,1.247987e-11,168270983592,1.247987E-11
9,21,10.0092507,2.4,2.4,9.754498e-12,246040339544,9.754498E-12
10,21,11.0956249,2.7,2.7,7.359616e-12,366866966972,7.359616E-12
11,21,12.1817327,3,3,9.928457e-12,302161755850,9.928457E-12
12,21,13.2673488,3.3,3.3,1.390059e-11,237399995252,1.390059E-11
13,21,14.3523659,3.6,3.6,1.207979e-11,298018425817,1.207979E-11
14,21,15.437297,3.9,3.9,9.963251e-12,391438497334,9.963251E-12
15,21,16.5225943,4.2,4.2,7.359616e-12,570681948623,7.359616E-12
16,21,17.6078287,4.5,4.5,1.006183e-11,447234747556,1.006183E-11
17,21,18.692862,4.8,4.8,1.437609e-11,333887726079,1.437609E-11
18,21,19.7788469,5.1,5.1,1.273505e-11,400469570202,1.273505E-11
19,21,20.8641535,5.4,5.4,1.263646e-11,427334870684,1.263646E-11
20,21,21.9493538,5.7,5.7,7.301626e-12,780648036478,7.301626E-12
21,21,23.0346007,6,6,1.06301e-11,564434953575,1.063010E-11
