index,total,elapsed_s,source_value,voltage_v,current_a,resistance_ohm,raw
1,21,1.2028433,0,0,9.209432e-12,0,9.209432E-12
2,21,2.2878354,0.3,0.3,1.140716e-11,26299271685.5,1.140716E-11
3,21,3.3727562,0.6,0.6,1.394121e-11,43037871174.7,1.394121E-11
4,21,4.4577043,0.9,0.9,1.566343e-11,57458679229.3,1.566343E-11
5,21,5.5426368,1.2,1.2,1.735086e-11,69160836984.4,1.735086E-11
6,21,6.6279958,1.5,1.5,1.979213e-11,75787699454.3,1.979213E-11
7,21,7.7128299,1.8,1.8,2.185648e-11,82355438753.2,2.185648E-11
8,21,8.7980824,2.1,2.1,2.363086e-11,88866846149.5,2.363086E-11
9,21,9.8831909,2.4,2.4,2.499943e-11,96002188849.9,2.499943E-11
10,21,10.9682931,2.7,2.7,2.905858e-11,92915758443.8,2.905858E-11
11,21,12.0532346,3,3,3.098955e-11,96806826817.4,3.098955E-11
12,21,13.1382911,3.3,3.3,3.243342e-11,101746901807,3.243342E-11
13,21,14.2231995,3.6,3.6,3.461953e-11,103987546914,3.461953E-11
14,21,15.3080224,3.9,3.9,3.627218e-11,107520419230,3.627218E-11
15,21,16.3929694,4.2,4.2,4.05749e-11,103512269901,4.057490E-11
16,21,17.478049,4.5,4.5,4.23203e-11,106331949443,4.232030E-11
17,21,18.5628886,4.8,4.8,4.301036e-11,111601018917,4.301036E-11
18,21,19.6479688,5.1,5.1,4.684333e-11,108873557879,4.684333E-11
19,21,20.7328316,5.4,5.4,4.985868e-11,108306116407,4.985868E-11
20,21,21.8179983,5.7,5.7,5.288563e-11,107779750378,5.288563E-11
21,21,22.9028753,6,6,5.560525e-11,107903480337,5.560525E-11
