index,total,elapsed_s,source_value,voltage_v,current_a,resistance_ohm,raw
1,21,1.1893713,0,0,9.197851e-12,0,9.197851E-12
2,21,2.2744386,0.3,0.3,7.753953e-12,38689943052.3,7.753953E-12
3,21,3.3602822,0.6,0.6,1.03576e-11,57928477639.6,1.035760E-11
4,21,4.4452097,0.9,0.9,1.487483e-11,60504893165.2,1.487483E-11
5,21,5.5302668,1.2,1.2,1.296704e-11,92542322688.9,1.296704E-11
6,21,6.6153245,1.5,1.5,1.72929e-11,86740801138,1.729290E-11
7,21,7.7001296,1.8,1.8,2.199569e-11,81834213884.6,2.199569E-11
8,21,8.7850046,2.1,2.1,1.927027e-11,108976158611,1.927027E-11
9,21,9.8699862,2.4,2.4,2.185076e-11,109835996551,2.185076E-11
10,21,10.9552158,2.7,2.7,2.952252e-11,91455607448.1,2.952252E-11
11,21,12.0403097,3,3,2.837437e-11,105729219715,2.837437E-11
12,21,13.1253926,3.3,3.3,2.83396e-11,116444833378,2.833960E-11
13,21,14.2106067,3.6,3.6,3.516476e-11,102375218827,3.516476E-11
14,21,15.2957901,3.9,3.9,3.310039e-11,117823385163,3.310039E-11
15,21,16.3807061,4.2,4.2,3.408037e-11,123238098647,3.408037E-11
16,21,17.4656496,4.5,4.5,4.118387e-11,109266079171,4.118387E-11
17,21,18.5505127,4.8,4.8,3.969937e-11,120908719710,3.969937E-11
18,21,19.6356666,5.1,5.1,4.070836e-11,125281391832,4.070836E-11
19,21,20.720453,5.4,5.4,4.853671e-11,111255995720,4.853671E-11
20,21,21.8056635,5.7,5.7,4.922676e-11,115790679703,4.922676E-11
21,21,22.8908831,6,6,4.726095e-11,126954705735,4.726095E-11
