index,total,elapsed_s,source_value,voltage_v,current_a,resistance_ohm,raw
1,21,1.1103069,0,0,9.354414e-12,0,9.354414E-12
2,21,2.1954355,0.3,0.3,9.771929e-12,30700182123.7,9.771929E-12
3,21,3.280565,0.6,0.6,6.518814e-12,92041282356,6.518814E-12
4,21,4.3657354,0.9,0.9,1.021843e-11,88076152598.8,1.021843E-11
5,21,5.4508402,1.2,1.2,9.163051e-12,130960746590,9.163051E-12
6,21,6.5358126,1.5,1.5,7.348035e-12,204136207843,7.348035E-12
7,21,7.6209598,1.8,1.8,8.525182e-12,211139187410,8.525182E-12
8,21,8.7059494,2.1,2.1,1.133757e-11,185224876230,1.133757E-11
9,21,9.790881,2.4,2.4,8.159869e-12,294122368876,8.159869E-12
10,21,10.8760306,2.7,2.7,1.191167e-11,226668468821,1.191167E-11
11,21,11.9611635,3,3,1.317581e-11,227689986422,1.317581E-11
12,21,13.0461601,3.3,3.3,1.013145e-11,325718431222,1.013145E-11
13,21,14.1313599,3.6,3.6,1.013725e-11,355125897063,1.013725E-11
14,21,15.2164173,3.9,3.9,1.315261e-11,296519093929,1.315261E-11
15,21,16.3015476,4.2,4.2,1.304243e-11,322025880147,1.304243E-11
16,21,17.3868014,4.5,4.5,1.064174e-11,422863178390,1.064174E-11
17,21,18.4721433,4.8,4.8,1.341936e-11,357692170118,1.341936E-11
18,21,19.5568664,5.1,5.1,1.401663e-11,363853508297,1.401663E-11
19,21,20.6418016,5.4,5.4,1.093747e-11,493715639906,1.093747E-11
20,21,21.7267584,5.7,5.7,1.345414e-11,423661415743,1.345414E-11
21,21,22.8118563,6,6,1.744371e-11,343963526108,1.744371E-11
