index,total,elapsed_s,source_value,voltage_v,current_a,resistance_ohm,raw
1,21,1.100207,0,0,1.246832e-11,0,1.246832E-11
2,21,2.1857063,0.3,0.3,9.273209e-12,32351260496.8,9.273209E-12
3,21,3.2708622,0.6,0.6,9.20942e-12,65150682670.6,9.209420E-12
4,21,4.3558576,0.9,0.9,1.236973e-11,72758257455.9,1.236973E-11
5,21,5.4408057,1.2,1.2,1.154051e-11,103981539811,1.154051E-11
6,21,6.5257106,1.5,1.5,1.190002e-11,126050208319,1.190002E-11
7,21,7.6106536,1.8,1.8,1.216676e-11,147944070566,1.216676E-11
8,21,8.6954253,2.1,2.1,1.254367e-11,167415118542,1.254367E-11
9,21,9.780557,2.4,2.4,1.223057e-11,196229611539,1.223057E-11
10,21,10.8655879,2.7,2.7,1.39528e-11,193509546471,1.395280E-11
11,21,11.9508362,3,3,1.409776e-11,212799763934,1.409776E-11
12,21,13.0358946,3.3,3.3,1.371505e-11,240611590917,1.371505E-11
13,21,14.1208426,3.6,3.6,1.352949e-11,266085417854,1.352949E-11
14,21,15.2058291,3.9,3.9,1.278725e-11,304991299928,1.278725E-11
15,21,16.2908533,4.2,4.2,1.413836e-11,297064157370,1.413836E-11
16,21,17.3760305,4.5,4.5,1.437611e-11,313019307726,1.437611E-11
17,21,18.4609668,4.8,4.8,1.527491e-11,314240804037,1.527491E-11
18,21,19.5461698,5.1,5.1,1.666081e-11,306107566199,1.666081E-11
19,21,20.6313427,5.4,5.4,1.547206e-11,349016226669,1.547206E-11
20,21,21.7162663,5.7,5.7,1.729286e-11,329615806755,1.729286E-11
21,21,22.8014392,6,6,1.619691e-11,370441028567,1.619691E-11
