index,total,elapsed_s,source_value,voltage_v,current_a,resistance_ohm,raw
1,21,1.0971059,0,0,4.779181e-12,0,4.779181E-12
2,21,2.182013,0.3,0.3,1.633026e-11,18370803649.2,1.633026E-11
3,21,3.2671858,0.6,0.6,1.562862e-11,38391105548.7,1.562862E-11
4,21,4.3523791,0.9,0.9,1.493856e-11,60246770773.1,1.493856E-11
5,21,5.4374069,1.2,1.2,1.758278e-11,68248593225.9,1.758278E-11
6,21,6.5225229,1.5,1.5,2.301039e-11,65187943359.5,2.301039E-11
7,21,7.6075581,1.8,1.8,2.275523e-11,79102694193.8,2.275523E-11
8,21,8.6926622,2.1,2.1,2.677375e-11,78435034315.3,2.677375E-11
9,21,9.7777004,2.4,2.4,3.169114e-11,75730945620.8,3.169114E-11
10,21,10.8625469,2.7,2.7,2.977754e-11,90672365816.7,2.977754E-11
11,21,11.9477709,3,3,3.304805e-11,90776914220.4,3.304805E-11
12,21,13.0327415,3.3,3.3,3.990797e-11,82690249591.7,3.990797E-11
13,21,14.1180495,3.6,3.6,4.088794e-11,88045521491.2,4.088794E-11
14,21,15.2032695,3.9,3.9,4.089953e-11,95355619001,4.089953E-11
15,21,16.2885779,4.2,4.2,4.426862e-11,94875331555.4,4.426862E-11
16,21,17.3733789,4.5,4.5,4.847848e-11,92824692523.4,4.847848E-11
17,21,18.4584399,4.8,4.8,4.75275e-11,100994161275,4.752750E-11
18,21,19.5434849,5.1,5.1,5.047322e-11,101043682174,5.047322E-11
19,21,20.6282826,5.4,5.4,5.414965e-11,99723636256.2,5.414965E-11
20,21,21.71317,5.7,5.7,5.279856e-11,107957489750,5.279856E-11
21,21,22.7983641,6,6,5.33088e-11,112551773816,5.330880E-11
