index,total,elapsed_s,source_value,voltage_v,current_a,resistance_ohm,raw
1,21,1.0916606,0,0,7.011702e-12,0,7.011702E-12
2,21,2.1768353,0.3,0.3,1.184206e-11,25333430163.3,1.184206E-11
3,21,3.262134,0.6,0.6,1.494438e-11,40148872017.4,1.494438E-11
4,21,4.3471821,0.9,0.9,1.674778e-11,53738465635.4,1.674778E-11
5,21,5.4322017,1.2,1.2,1.774515e-11,67624111376.9,1.774515E-11
6,21,6.5170516,1.5,1.5,1.925863e-11,77887160197.8,1.925863E-11
7,21,7.6019096,1.8,1.8,2.383961e-11,75504590888.9,2.383961E-11
8,21,8.6869461,2.1,2.1,2.429191e-11,86448533688.8,2.429191E-11
9,21,9.7717677,2.4,2.4,2.603738e-11,92175172770.8,2.603738E-11
10,21,10.8570482,2.7,2.7,1.986752e-11,135900202944,1.986752E-11
11,21,11.9423092,3,3,2.568368e-11,116805691396,2.568368E-11
12,21,13.0271404,3.3,3.3,2.545751e-11,129627760138,2.545751E-11
13,21,14.1122028,3.6,3.6,2.084171e-11,172730548501,2.084171E-11
14,21,15.1971915,3.9,3.9,2.123603e-11,183650145531,2.123603E-11
15,21,16.2824434,4.2,4.2,3.539656e-11,118655598171,3.539656E-11
16,21,17.3673241,4.5,4.5,3.739134e-11,120348722458,3.739134E-11
17,21,18.4524611,4.8,4.8,2.616495e-11,183451525801,2.616495E-11
18,21,19.537598,5.1,5.1,4.134029e-11,123366333424,4.134029E-11
19,21,20.6226555,5.4,5.4,3.425421e-11,157644855917,3.425421E-11
20,21,21.7076355,5.7,5.7,4.031969e-11,141370134542,4.031969E-11
21,21,22.7924762,6,6,3.391789e-11,176897796414,3.391789E-11
