index,total,elapsed_s,source_value,voltage_v,current_a,resistance_ohm,raw
1,21,1.10322,0,0,7.249465e-12,0,7.249465E-12
2,21,2.1883486,0.3,0.3,4.883561e-12,61430583133.9,4.883561E-12
3,21,3.2731311,0.6,0.6,7.504608e-12,79950878180.4,7.504608E-12
4,21,4.3580399,0.9,0.9,8.270044e-12,108826506848,8.270044E-12
5,21,5.4432451,1.2,1.2,8.136674e-12,147480407842,8.136674E-12
6,21,6.5283735,1.5,1.5,8.444002e-12,177640886395,8.444002E-12
7,21,7.6134926,1.8,1.8,1.07925e-11,166782487839,1.079250E-11
8,21,8.6984017,2.1,2.1,9.319611e-12,225331293334,9.319611E-12
9,21,9.7833908,2.4,2.4,1.018944e-11,235537968721,1.018944E-11
10,21,10.8683774,2.7,2.7,1.035181e-11,260823952526,1.035181E-11
11,21,11.9531821,3,3,1.174931e-11,255334143026,1.174931E-11
12,21,13.0390117,3.3,3.3,1.214363e-11,271747409959,1.214363E-11
13,21,14.1241759,3.6,3.6,1.2277e-11,293231245418,1.227700E-11
14,21,15.2093935,3.9,3.9,1.252634e-11,311343936058,1.252634E-11
15,21,16.2950004,4.2,4.2,1.357593e-11,309371070711,1.357593E-11
16,21,17.379913,4.5,4.5,1.37035e-11,328383259751,1.370350E-11
17,21,18.4649548,4.8,4.8,1.51358e-11,317128926122,1.513580E-11
18,21,19.5499594,5.1,5.1,1.51068e-11,337596314243,1.510680E-11
19,21,20.6353688,5.4,5.4,1.673045e-11,322764779190,1.673045E-11
20,21,21.7204035,5.7,5.7,1.722336e-11,330945878156,1.722336E-11
21,21,22.8052864,6,6,1.855127e-11,323427991722,1.855127E-11
