index,total,elapsed_s,source_value,voltage_v,current_a,resistance_ohm,raw
1,21,1.1010105,0,0,8.003288e-12,0,8.003288E-12
2,21,2.1859779,0.3,0.3,1.111721e-11,26985187830.4,1.111721E-11
3,21,3.2717355,0.6,0.6,1.451527e-11,41335779492.9,1.451527E-11
4,21,4.3571571,0.9,0.9,1.126217e-11,79913551296.1,1.126217E-11
5,21,5.4629438,1.2,1.2,8.948474e-12,134101076899,8.948474E-12
6,21,6.5485249,1.5,1.5,1.027058e-11,146048227072,1.027058E-11
7,21,7.6336105,1.8,1.8,1.29496e-11,139000432446,1.294960E-11
8,21,8.7190226,2.1,2.1,1.236972e-11,169769404643,1.236972E-11
9,21,9.8039832,2.4,2.4,1.183046e-11,202866160741,1.183046E-11
10,21,10.9018987,2.7,2.7,1.246832e-11,216548821333,1.246832E-11
11,21,11.9877841,3,3,1.098384e-11,273128523358,1.098384E-11
12,21,13.0729543,3.3,3.3,1.150572e-11,286813863018,1.150572E-11
13,21,14.157878,3.6,3.6,1.188264e-11,302962977924,1.188264E-11
14,21,15.2435308,3.9,3.9,1.326275e-11,294056662457,1.326275E-11
15,21,16.3290107,4.2,4.2,1.168549e-11,359420101339,1.168549E-11
16,21,17.4151181,4.5,4.5,1.058952e-11,424948439589,1.058952E-11
17,21,18.5008352,4.8,4.8,1.339032e-11,358467908161,1.339032E-11
18,21,19.5862857,5.1,5.1,1.381363e-11,369200564949,1.381363E-11
19,21,20.6720481,5.4,5.4,1.125638e-11,479727940954,1.125638E-11
20,21,21.757517,5.7,5.7,1.078668e-11,528429507504,1.078668E-11
21,21,22.8424744,6,6,1.2045e-11,498132004981,1.204500E-11
