index,total,elapsed_s,source_value,voltage_v,current_a,resistance_ohm,raw
1,21,1.2742707,0,0,9.510964e-12,0,9.510964E-12
2,21,2.3594757,0.3,0.3,1.30018e-11,23073728253,1.300180E-11
3,21,3.444624,0.6,0.6,1.203921e-11,49837157089.2,1.203921E-11
4,21,4.53021,0.9,0.9,1.235814e-11,72826493307.2,1.235814E-11
5,21,5.625831,1.2,1.2,1.049674e-11,114321208299,1.049674E-11
6,21,6.711785,1.5,1.5,1.162169e-11,129069008036,1.162169E-11
7,21,7.7978796,1.8,1.8,1.232334e-11,146064297504,1.232334E-11
8,21,8.88364,2.1,2.1,1.33787e-11,156965923445,1.337870E-11
9,21,9.9692966,2.4,2.4,1.06939e-11,224427009791,1.069390E-11
10,21,11.0547782,2.7,2.7,1.155212e-11,233723333899,1.155212E-11
11,21,12.1461458,3,3,1.500817e-11,199891125967,1.500817E-11
12,21,13.2313065,3.3,3.3,1.16391e-11,283527076836,1.163910E-11
13,21,14.316522,3.6,3.6,1.136656e-11,316718514661,1.136656E-11
14,21,15.4017822,3.9,3.9,1.075768e-11,362531698284,1.075768E-11
15,21,16.4870209,4.2,4.2,1.208561e-11,347520729198,1.208561E-11
16,21,17.5781441,4.5,4.5,1.285103e-11,350166484710,1.285103E-11
17,21,18.6643589,4.8,4.8,1.271186e-11,377600130901,1.271186E-11
18,21,19.7496652,5.1,5.1,1.258429e-11,405267202202,1.258429E-11
19,21,20.8351884,5.4,5.4,1.358167e-11,397594699326,1.358167E-11
20,21,21.9205321,5.7,5.7,1.246252e-11,457371382353,1.246252E-11
21,21,23.0058636,6,6,1.446309e-11,414849109008,1.446309E-11
