index,total,elapsed_s,source_value,voltage_v,current_a,resistance_ohm,raw
1,21,1.0914072,0,0,7.023312e-12,0,7.023312E-12
2,21,2.1762547,0.3,0.3,7.214669e-12,41581949220.4,7.214669E-12
3,21,3.2611018,0.6,0.6,6.953725e-12,86284689141.4,6.953725E-12
4,21,4.3461889,0.9,0.9,6.246273e-12,144085921317,6.246273E-12
5,21,5.4311171,1.2,1.2,5.788169e-12,207319447653,5.788169E-12
6,21,6.5160071,1.5,1.5,7.898918e-12,189899426732,7.898918E-12
7,21,7.6008989,1.8,1.8,7.719159e-12,233186024540,7.719159E-12
8,21,8.6859313,2.1,2.1,6.141891e-12,341914241070,6.141891E-12
9,21,9.7709855,2.4,2.4,9.018092e-12,266131682844,9.018092E-12
10,21,10.8558685,2.7,2.7,8.241055e-12,327627955401,8.241055E-12
11,21,11.940792,3,3,5.509829e-12,544481507502,5.509829E-12
12,21,13.0259168,3.3,3.3,7.058104e-12,467547658691,7.058104E-12
13,21,14.1108735,3.6,3.6,7.429224e-12,484572816757,7.429224E-12
14,21,15.1956642,3.9,3.9,8.055494e-12,484141630544,8.055494E-12
15,21,16.2823835,4.2,4.2,7.400232e-12,567549774115,7.400232E-12
16,21,17.3673625,4.5,4.5,7.440822e-12,604771892138,7.440822E-12
17,21,18.4521334,4.8,4.8,8.513596e-12,563804061175,8.513596E-12
18,21,19.537871,5.1,5.1,7.162482e-12,712043674246,7.162482E-12
19,21,20.6230027,5.4,5.4,8.125077e-12,664609086166,8.125077E-12
20,21,21.708098,5.7,5.7,8.183067e-12,696560348339,8.183067E-12
21,21,22.7933178,6,6,7.452421e-12,805107494598,7.452421E-12
