index,total,elapsed_s,source_value,voltage_v,current_a,resistance_ohm,raw
1,21,1.0914554,0,0,4.773384e-12,0,4.773384E-12
2,21,2.1768783,0.3,0.3,8.716555e-12,34417266913.4,8.716555E-12
3,21,3.2620667,0.6,0.6,1.387166e-11,43253655294.3,1.387166E-11
4,21,4.3469467,0.9,0.9,1.710157e-11,52626747134.9,1.710157E-11
5,21,5.4317825,1.2,1.2,2.066783e-11,58061247842.7,2.066783E-11
6,21,6.5177837,1.5,1.5,3.152312e-11,47584122383.8,3.152312E-11
7,21,7.6028597,1.8,1.8,3.502553e-11,51391085302.6,3.502553E-11
8,21,8.6877711,2.1,2.1,4.374686e-11,48003445275.8,4.374686E-11
9,21,9.7728013,2.4,2.4,4.822948e-11,49762095714.1,4.822948E-11
10,21,10.85759,2.7,2.7,5.61912e-11,48050228505.5,5.619120E-11
11,21,11.9424788,3,3,6.2651e-11,47884311503.4,6.265100E-11
12,21,13.0273783,3.3,3.3,7.041557e-11,46864635193.6,7.041557E-11
13,21,14.1125533,3.6,3.6,7.934573e-11,45371061555.5,7.934573E-11
14,21,15.1976851,3.9,3.9,7.486327e-11,52094972608.1,7.486327E-11
15,21,16.282487,4.2,4.2,9.430652e-11,44535627017.1,9.430652E-11
16,21,17.3677277,4.5,4.5,1.0395e-10,43290043290,1.039500E-10
17,21,18.4525388,4.8,4.8,1.106533e-10,43378733395.2,1.106533E-10
18,21,19.5374166,5.1,5.1,1.213984e-10,42010438358.3,1.213984E-10
19,21,20.6222957,5.4,5.4,1.31784e-10,40976142779.1,1.317840E-10
20,21,21.7073108,5.7,5.7,1.386557e-10,41109020400.9,1.386557E-10
21,21,22.7926037,6,6,1.524567e-10,39355436658.4,1.524567E-10
