index,total,elapsed_s,source_value,voltage_v,current_a,resistance_ohm,raw
1,21,1.2051666,0,0,1.096648e-11,0,1.096648E-11
2,21,2.289933,0.3,0.3,7.168276e-12,41851067118.5,7.168276E-12
3,21,3.3750225,0.6,0.6,1.0317e-11,58156440825.8,1.031700E-11
4,21,4.4598719,0.9,0.9,1.316999e-11,68337181729.1,1.316999E-11
5,21,5.5451063,1.2,1.2,1.608678e-11,74595413128,1.608678E-11
6,21,6.6303129,1.5,1.5,1.764083e-11,85030012760.2,1.764083E-11
7,21,7.7152273,1.8,1.8,1.951962e-11,92214909921.4,1.951962E-11
8,21,8.8000841,2.1,2.1,2.302207e-11,91216819339,2.302207E-11
9,21,9.8852127,2.4,2.4,2.505748e-11,95779783122.6,2.505748E-11
10,21,10.9703627,2.7,2.7,2.679133e-11,100778871374,2.679133E-11
11,21,12.0552876,3,3,2.925001e-11,102564067499,2.925001E-11
12,21,13.1403614,3.3,3.3,3.445729e-11,95770735307.4,3.445729E-11
13,21,14.2254353,3.6,3.6,3.562285e-11,101058730562,3.562285E-11
14,21,15.3104606,3.9,3.9,4.018648e-11,97047564255.4,4.018648E-11
15,21,16.3954784,4.2,4.2,4.154341e-11,101099067217,4.154341E-11
16,21,17.482127,4.5,4.5,4.57881e-11,98278810433.3,4.578810E-11
17,21,18.5672824,4.8,4.8,2.423986e-11,198020945666,2.423986E-11
18,21,19.6520506,5.1,5.1,5.587796e-11,91270332703.6,5.587796E-11
19,21,20.737216,5.4,5.4,4.29119e-11,125839219424,4.291190E-11
20,21,21.8220451,5.7,5.7,5.554738e-11,102615100838,5.554738E-11
21,21,22.907148,6,6,6.746973e-11,88928768501.1,6.746973E-11
