index,total,elapsed_s,source_value,voltage_v,current_a,resistance_ohm,raw
1,21,1.1092467,0,0,8.681751e-12,0,8.681751E-12
2,21,2.1944089,0.3,0.3,1.8818e-11,15942183016.3,1.881800E-11
3,21,3.2794087,0.6,0.6,2.265097e-11,26488931820.6,2.265097E-11
4,21,4.3644245,0.9,0.9,2.078957e-11,43290938677.4,2.078957E-11
5,21,5.4493639,1.2,1.2,2.214646e-11,54184732006.8,2.214646E-11
6,21,6.5341439,1.5,1.5,2.285389e-11,65634340587.1,2.285389E-11
7,21,7.6189461,1.8,1.8,2.286548e-11,78721286410.8,2.286548E-11
8,21,8.7037866,2.1,2.1,2.326558e-11,90262095335.7,2.326558E-11
9,21,9.7887208,2.4,2.4,2.227406e-11,107748654713,2.227406E-11
10,21,10.8737652,2.7,2.7,2.403689e-11,112327343512,2.403689E-11
11,21,11.9589447,3,3,2.311486e-11,129786639417,2.311486E-11
12,21,13.0436813,3.3,3.3,2.118969e-11,155736115064,2.118969E-11
13,21,14.1291116,3.6,3.6,2.227406e-11,161622982070,2.227406E-11
14,21,15.2140216,3.9,3.9,2.388032e-11,163314394447,2.388032E-11
15,21,16.2987842,4.2,4.2,2.291772e-11,183264303779,2.291772E-11
16,21,17.3836385,4.5,4.5,2.263357e-11,198819717791,2.263357E-11
17,21,18.4685277,4.8,4.8,2.314386e-11,207398420143,2.314386E-11
18,21,19.5535048,5.1,5.1,2.430942e-11,209795215188,2.430942E-11
19,21,20.6383876,5.4,5.4,2.267417e-11,238156457326,2.267417E-11
20,21,21.7237125,5.7,5.7,2.359037e-11,241624018614,2.359037E-11
21,21,22.808564,6,6,2.521401e-11,237962942031,2.521401E-11
