index,total,elapsed_s,source_value,voltage_v,current_a,resistance_ohm,raw
1,21,1.2045158,0,0,8.473009e-12,0,8.473009E-12
2,21,2.2896465,0.3,0.3,1.060115e-11,28298816637.8,1.060115E-11
3,21,3.374806,0.6,0.6,1.066494e-11,56259106942.9,1.066494E-11
4,21,4.4596203,0.9,0.9,1.354113e-11,66464172487.8,1.354113E-11
5,21,5.5448021,1.2,1.2,1.327438e-11,90399702283.6,1.327438E-11
6,21,6.629877,1.5,1.5,1.565187e-11,95835194133.4,1.565187E-11
7,21,7.7149708,1.8,1.8,1.88238e-11,95623625410.4,1.882380E-11
8,21,8.7997393,2.1,2.1,1.925289e-11,109074533745,1.925289E-11
9,21,9.8856428,2.4,2.4,2.207694e-11,108710718061,2.207694E-11
10,21,10.9706423,2.7,2.7,2.481395e-11,108809762251,2.481395E-11
11,21,12.0558613,3,3,2.811927e-11,106688402651,2.811927E-11
12,21,13.1408582,3.3,3.3,2.963854e-11,111341516822,2.963854E-11
13,21,14.2259309,3.6,3.6,3.055476e-11,117821249455,3.055476E-11
14,21,15.3110572,3.9,3.9,3.521699e-11,110742002653,3.521699E-11
15,21,16.395966,4.2,4.2,3.720598e-11,112885079227,3.720598E-11
16,21,17.4812471,4.5,4.5,3.977478e-11,113137017980,3.977478E-11
17,21,18.5663195,4.8,4.8,4.266843e-11,112495350778,4.266843E-11
18,21,19.6515259,5.1,5.1,4.473277e-11,114010377627,4.473277E-11
19,21,20.7367708,5.4,5.4,5.042713e-11,107085213852,5.042713E-11
20,21,21.8216405,5.7,5.7,5.092007e-11,111940144623,5.092007E-11
21,21,22.9067201,6,6,5.184787e-11,115723172427,5.184787E-11
