index,total,elapsed_s,source_value,voltage_v,current_a,resistance_ohm,raw
1,21,1.2670656,0,0,1.152891e-11,0,1.152891E-11
2,21,2.352273,0.3,0.3,1.554744e-11,19295781170.4,1.554744E-11
3,21,3.4371163,0.6,0.6,1.167968e-11,51371270445.8,1.167968E-11
4,21,4.5223187,0.9,0.9,1.029377e-11,87431524116,1.029377E-11
5,21,5.6077974,1.2,1.2,9.876262e-12,121503459507,9.876262E-12
6,21,6.6929851,1.5,1.5,1.308876e-11,114602147186,1.308876E-11
7,21,7.7780575,1.8,1.8,1.092003e-11,164834711993,1.092003E-11
8,21,8.8632559,2.1,2.1,1.221314e-11,171945953293,1.221314E-11
9,21,9.9484915,2.4,2.4,1.189423e-11,201778509412,1.189423E-11
10,21,11.0334147,2.7,2.7,1.391799e-11,193993529238,1.391799E-11
11,21,12.1187184,3,3,1.237553e-11,242413860255,1.237553E-11
12,21,13.2042956,3.3,3.3,1.095483e-11,301236988616,1.095483E-11
13,21,14.2891608,3.6,3.6,1.34251e-11,268154427155,1.342510E-11
14,21,15.374158,3.9,3.9,1.463124e-11,266552937413,1.463124E-11
15,21,16.4594471,4.2,4.2,1.29554e-11,324189141208,1.295540E-11
16,21,17.5443832,4.5,4.5,1.679417e-11,267950127931,1.679417E-11
17,21,18.6294354,4.8,4.8,1.402816e-11,342168894566,1.402816E-11
18,21,19.7144716,5.1,5.1,1.500236e-11,339946515082,1.500236E-11
19,21,20.7992796,5.4,5.4,1.374402e-11,392898147704,1.374402E-11
20,21,21.8845825,5.7,5.7,1.604033e-11,355354285105,1.604033E-11
21,21,22.9695073,6,6,1.455585e-11,412205401952,1.455585E-11
