index,total,elapsed_s,source_value,voltage_v,current_a,resistance_ohm,raw
1,21,1.3211831,0,0,1.434131e-11,0,1.434131E-11
2,21,2.4064858,0.3,0.3,9.24421e-12,32452746097.3,9.244210E-12
3,21,3.4916654,0.6,0.6,8.658532e-12,69295811345.4,8.658532E-12
4,21,4.577133,0.9,0.9,1.188263e-11,75740808221.7,1.188263E-11
5,21,5.6623029,1.2,1.2,1.092003e-11,109889807995,1.092003E-11
6,21,6.7474944,1.5,1.5,1.074027e-11,139661293431,1.074027E-11
7,21,7.8325736,1.8,1.8,1.232912e-11,145995821275,1.232912E-11
8,21,8.9177395,2.1,2.1,1.290319e-11,162750451633,1.290319E-11
9,21,10.0027473,2.4,2.4,1.234654e-11,194386443489,1.234654E-11
10,21,11.0879985,2.7,2.7,1.319896e-11,204561571518,1.319896E-11
11,21,12.1731068,3,3,1.453846e-11,206349228185,1.453846E-11
12,21,13.2586889,3.3,3.3,1.226534e-11,269050837563,1.226534E-11
13,21,14.3436907,3.6,3.6,1.118679e-11,321808132628,1.118679E-11
14,21,15.4291172,3.9,3.9,1.457325e-11,267613607123,1.457325E-11
15,21,16.5141126,4.2,4.2,1.227115e-11,342266209768,1.227115E-11
16,21,17.5991066,4.5,4.5,9.974853e-12,451134467846,9.974853E-12
17,21,18.6842093,4.8,4.8,1.259008e-11,381252541684,1.259008E-11
18,21,19.7694643,5.1,5.1,1.445147e-11,352905275380,1.445147E-11
19,21,20.8549063,5.4,5.4,1.332651e-11,405207364869,1.332651E-11
20,21,21.9403071,5.7,5.7,1.427172e-11,399391243662,1.427172E-11
21,21,23.0255232,6,6,1.493277e-11,401800871506,1.493277E-11
