index,total,elapsed_s,source_value,voltage_v,current_a,resistance_ohm,raw
1,21,1.2048564,0,0,9.754504e-12,0,9.754504E-12
2,21,2.2901018,0.3,0.3,1.48806e-11,20160477400.1,1.488060E-11
3,21,3.3753256,0.6,0.6,1.263648e-11,47481577148.1,1.263648E-11
4,21,4.460373,0.9,0.9,1.082147e-11,83167998432.7,1.082147E-11
5,21,5.545178,1.2,1.2,9.945858e-12,120653240776,9.945858E-12
6,21,6.6304319,1.5,1.5,1.415574e-11,105964082415,1.415574E-11
7,21,7.7152083,1.8,1.8,1.319894e-11,136374587656,1.319894E-11
8,21,8.8001809,2.1,2.1,1.181883e-11,177682562487,1.181883E-11
9,21,9.8853758,2.4,2.4,1.143034e-11,209967507528,1.143034E-11
10,21,10.9704481,2.7,2.7,1.295541e-11,208407144197,1.295541E-11
11,21,12.0557667,3,3,1.432971e-11,209355248641,1.432971E-11
12,21,13.1409014,3.3,3.3,1.307138e-11,252459954496,1.307138E-11
13,21,14.2258234,3.6,3.6,1.20798e-11,298018179109,1.207980E-11
14,21,15.3110513,3.9,3.9,1.34657e-11,289624750291,1.346570E-11
15,21,16.3957856,4.2,4.2,1.25437e-11,334829436291,1.254370E-11
16,21,17.4806675,4.5,4.5,1.451528e-11,310018132616,1.451528E-11
17,21,18.5657911,4.8,4.8,1.332073e-11,360340611963,1.332073E-11
18,21,19.6506411,5.1,5.1,1.293802e-11,394187054897,1.293802E-11
19,21,20.7360262,5.4,5.4,1.678258e-11,321762208194,1.678258E-11
20,21,21.8210162,5.7,5.7,1.551846e-11,367304487688,1.551846E-11
21,21,22.9061371,6,6,1.430652e-11,419389201567,1.430652E-11
