index,total,elapsed_s,source_value,voltage_v,current_a,resistance_ohm,raw
1,21,1.1030331,0,0,1.21436e-11,0,1.214360E-11
2,21,2.1885933,0.3,0.3,1.090845e-11,27501615719.9,1.090845E-11
3,21,3.2739976,0.6,0.6,1.06823e-11,56167679245.1,1.068230E-11
4,21,4.3592113,0.9,0.9,1.147673e-11,78419549819.5,1.147673E-11
5,21,5.4442752,1.2,1.2,1.225955e-11,97882874983.2,1.225955E-11
6,21,6.5297313,1.5,1.5,1.345989e-11,111442218324,1.345989E-11
7,21,7.6149587,1.8,1.8,1.182464e-11,152224507469,1.182464E-11
8,21,8.7003634,2.1,2.1,1.316995e-11,159453908329,1.316995E-11
9,21,9.7854897,2.4,2.4,1.334973e-11,179778916877,1.334973E-11
10,21,10.8727226,2.7,2.7,1.122159e-11,240607614429,1.122159E-11
11,21,11.9581532,3,3,1.143614e-11,262326274425,1.143614E-11
12,21,13.0433343,3.3,3.3,1.280464e-11,257719076835,1.280464E-11
13,21,14.1282275,3.6,3.6,1.078668e-11,333744952108,1.078668E-11
14,21,15.2138724,3.9,3.9,1.259589e-11,309624806187,1.259589E-11
15,21,16.2995397,4.2,4.2,1.386582e-11,302903109950,1.386582E-11
16,21,17.3847268,4.5,4.5,1.25669e-11,358083536910,1.256690E-11
17,21,18.4713899,4.8,4.8,1.155211e-11,415508508835,1.155211E-11
18,21,19.5685567,5.1,5.1,1.175507e-11,433855349224,1.175507E-11
19,21,20.6538298,5.4,5.4,1.606354e-11,336165004725,1.606354E-11
20,21,21.7391298,5.7,5.7,1.363966e-11,417898979887,1.363966E-11
21,21,22.8243611,6,6,1.186524e-11,505678772616,1.186524E-11
