index,total,elapsed_s,source_value,voltage_v,current_a,resistance_ohm,raw
1,21,1.1056714,0,0,4.802375e-12,0,4.802375E-12
2,21,2.1910629,0.3,0.3,9.180421e-12,32678239919.5,9.180421E-12
3,21,3.2764712,0.6,0.6,1.362225e-11,44045587182.7,1.362225E-11
4,21,4.361709,0.9,0.9,1.19928e-11,75045027016.2,1.199280E-11
5,21,5.4506139,1.2,1.2,6.860924e-12,174903555265,6.860924E-12
6,21,6.5361901,1.5,1.5,1.111718e-11,134926303253,1.111718E-11
7,21,7.6214213,1.8,1.8,1.393537e-11,129167722134,1.393537E-11
8,21,8.7066997,2.1,2.1,1.251467e-11,167803066321,1.251467E-11
9,21,9.7923821,2.4,2.4,9.052849e-12,265109911808,9.052849E-12
10,21,10.8777719,2.7,2.7,9.000664e-12,299977868299,9.000664E-12
11,21,11.9634428,3,3,1.151732e-11,260477263808,1.151732E-11
12,21,13.0484905,3.3,3.3,1.382521e-11,238694385112,1.382521E-11
13,21,14.1337624,3.6,3.6,1.02184e-11,352305644719,1.021840E-11
14,21,15.2192433,3.9,3.9,9.911066e-12,393499548888,9.911066E-12
15,21,16.3043748,4.2,4.2,9.783493e-12,429294527016,9.783493E-12
16,21,17.3897192,4.5,4.5,1.2045e-11,373599003736,1.204500E-11
17,21,18.4747567,4.8,4.8,1.38716e-11,346030739064,1.387160E-11
18,21,19.5618671,5.1,5.1,1.108821e-11,459947998820,1.108821E-11
19,21,20.6471795,5.4,5.4,1.06475e-11,507161305471,1.064750E-11
20,21,21.7322437,5.7,5.7,1.169127e-11,487543269465,1.169127E-11
21,21,22.8174625,6,6,1.517632e-11,395352760089,1.517632E-11
