index,total,elapsed_s,source_value,voltage_v,current_a,resistance_ohm,raw
1,21,1.1645027,0,0,1.009086e-11,0,1.009086E-11
2,21,2.2497277,0.3,0.3,9.366011e-12,32030711900.7,9.366011E-12
3,21,3.3348711,0.6,0.6,1.391224e-11,43127490612.6,1.391224E-11
4,21,4.4199124,0.9,0.9,1.813374e-11,49631239887.6,1.813374E-11
5,21,5.504996,1.2,1.2,2.044163e-11,58703733508.5,2.044163E-11
6,21,6.5900176,1.5,1.5,2.595046e-11,57802443579,2.595046E-11
7,21,7.6752176,1.8,1.8,3.074599e-11,58544219912.9,3.074599E-11
8,21,8.7600309,2.1,2.1,3.301329e-11,63610745854.2,3.301329E-11
9,21,9.845302,2.4,2.4,3.653905e-11,65683152681.9,3.653905E-11
10,21,10.9315976,2.7,2.7,4.194929e-11,64363425459.6,4.194929E-11
11,21,12.0167762,3,3,4.570689e-11,65635618612.4,4.570689E-11
12,21,13.1018156,3.3,3.3,4.854252e-11,67981637541.7,4.854252E-11
13,21,14.1867531,3.6,3.6,5.334386e-11,67486679816.6,5.334386E-11
14,21,15.2718653,3.9,3.9,6.07431e-11,64204823263.9,6.074310E-11
15,21,16.356988,4.2,4.2,6.363086e-11,66005708550.9,6.363086E-11
16,21,17.4419693,4.5,4.5,6.803794e-11,66139568599.5,6.803794E-11
17,21,18.5270835,4.8,4.8,7.446303e-11,64461518689.2,7.446303E-11
18,21,19.6120857,5.1,5.1,8.058643e-11,63286089233.6,8.058643E-11
19,21,20.6971548,5.4,5.4,8.602568e-11,62771953677.1,8.602568E-11
20,21,21.7833666,5.7,5.7,9.533847e-11,59786988400.4,9.533847E-11
21,21,22.8684032,6,6,1.022739e-10,58665993963.3,1.022739E-10
