index,total,elapsed_s,source_value,voltage_v,current_a,resistance_ohm,raw
1,21,1.2647132,0,0,1.104763e-11,0,1.104763E-11
2,21,2.3500167,0.3,0.3,9.684918e-12,30975997938.2,9.684918E-12
3,21,3.4353235,0.6,0.6,8.188838e-12,73270468899.3,8.188838E-12
4,21,4.5207117,0.9,0.9,8.681731e-12,103665962468,8.681731E-12
5,21,5.6060235,1.2,1.2,1.252629e-11,95798516560,1.252629E-11
6,21,6.6909594,1.5,1.5,1.254368e-11,119582132197,1.254368E-11
7,21,7.7799907,1.8,1.8,9.922656e-12,181403043701,9.922656E-12
8,21,8.8651524,2.1,2.1,1.290899e-11,162677327971,1.290899E-11
9,21,9.9503063,2.4,2.4,1.168548e-11,205383090810,1.168548E-11
10,21,11.0353435,2.7,2.7,1.045035e-11,258364552383,1.045035E-11
11,21,12.1203239,3,3,1.263648e-11,237407885740,1.263648E-11
12,21,13.2055099,3.3,3.3,1.160431e-11,284377097820,1.160431E-11
13,21,14.2909423,3.6,3.6,9.110841e-12,395133665487,9.110841E-12
14,21,15.3764691,3.9,3.9,1.364546e-11,285809346112,1.364546E-11
15,21,16.4614148,4.2,4.2,1.372084e-11,306103707936,1.372084E-11
16,21,17.5499743,4.5,4.5,1.177246e-11,382248060303,1.177246E-11
17,21,18.6355435,4.8,4.8,1.210299e-11,396596213002,1.210299E-11
18,21,19.7204135,5.1,5.1,1.282203e-11,397752929918,1.282203E-11
19,21,20.8056003,5.4,5.4,9.412375e-12,573712798311,9.412375E-12
20,21,21.8907881,5.7,5.7,1.079247e-11,528146012915,1.079247E-11
21,21,22.9758641,6,6,1.430651e-11,419389494713,1.430651E-11
