index,total,elapsed_s,source_value,voltage_v,current_a,resistance_ohm,raw
1,21,1.09717,0,0,1.481679e-11,0,1.481679E-11
2,21,2.1825319,0.3,0.3,8.989059e-12,33373904877,8.989059E-12
3,21,3.2675791,0.6,0.6,8.942671e-12,67094048299.4,8.942671E-12
4,21,4.3529448,0.9,0.9,7.608961e-12,118281589300,7.608961E-12
5,21,5.4383336,1.2,1.2,9.719697e-12,123460638742,9.719697E-12
6,21,6.5235681,1.5,1.5,1.397016e-11,107371712278,1.397016E-11
7,21,7.609021,1.8,1.8,1.192901e-11,150892655803,1.192901E-11
8,21,8.694032,2.1,2.1,1.076925e-11,194999651786,1.076925E-11
9,21,9.7795798,2.4,2.4,7.846709e-12,305860711796,7.846709E-12
10,21,10.8645126,2.7,2.7,9.922662e-12,272104401017,9.922662E-12
11,21,11.9496326,3,3,1.435289e-11,209017138709,1.435289E-11
12,21,13.0346129,3.3,3.3,1.273505e-11,259127368954,1.273505E-11
13,21,14.1197888,3.6,3.6,1.055472e-11,341079630724,1.055472E-11
14,21,15.2051988,3.9,3.9,8.061263e-12,483795157161,8.061263E-12
15,21,16.2902407,4.2,4.2,1.078667e-11,389369471765,1.078667E-11
16,21,17.3756391,4.5,4.5,1.318735e-11,341236108847,1.318735E-11
17,21,18.4607523,4.8,4.8,1.38368e-11,346901017576,1.383680E-11
18,21,19.546074,5.1,5.1,1.107661e-11,460429680200,1.107661E-11
19,21,20.6308897,5.4,5.4,6.797138e-12,794452017893,6.797138E-12
20,21,21.7163562,5.7,5.7,1.055472e-11,540042748647,1.055472E-11
21,21,22.8013409,6,6,1.448046e-11,414351477785,1.448046E-11
