index,total,elapsed_s,source_value,voltage_v,current_a,resistance_ohm,raw
1,21,1.2690628,0,0,1.114621e-11,0,1.114621E-11
2,21,2.3542052,0.3,0.3,9.41818e-12,31853288002.6,9.418180E-12
3,21,3.4393474,0.6,0.6,1.228856e-11,48825899861.3,1.228856E-11
4,21,4.5244489,0.9,0.9,1.109401e-11,81124859270.9,1.109401E-11
5,21,5.6092921,1.2,1.2,1.120998e-11,107047470201,1.120998E-11
6,21,6.6953032,1.5,1.5,1.543726e-11,97167502523.1,1.543726E-11
7,21,7.7807322,1.8,1.8,1.097803e-11,163963844151,1.097803E-11
8,21,8.8656515,2.1,2.1,1.072288e-11,195842907875,1.072288E-11
9,21,9.9511597,2.4,2.4,1.284524e-11,186839638652,1.284524E-11
10,21,11.0364828,2.7,2.7,1.421375e-11,189956907924,1.421375E-11
11,21,12.1217698,3,3,1.054314e-11,284545211389,1.054314E-11
12,21,13.2070024,3.3,3.3,1.151733e-11,286524741411,1.151733E-11
13,21,14.29283,3.6,3.6,1.448049e-11,248610371610,1.448049E-11
14,21,15.3778587,3.9,3.9,1.238134e-11,314990138386,1.238134E-11
15,21,16.4632332,4.2,4.2,1.16391e-11,360852643246,1.163910E-11
16,21,17.5484253,4.5,4.5,1.555325e-11,289328596917,1.555325E-11
17,21,18.6336745,4.8,4.8,1.315837e-11,364786823900,1.315837E-11
18,21,19.718475,5.1,5.1,1.174927e-11,434069520915,1.174927E-11
19,21,20.8037407,5.4,5.4,1.220737e-11,442355724452,1.220737E-11
20,21,21.8891592,5.7,5.7,1.404558e-11,405821617904,1.404558E-11
21,21,22.9743061,6,6,1.189424e-11,504445849420,1.189424E-11
