index,total,elapsed_s,source_value,voltage_v,current_a,resistance_ohm,raw
1,21,1.1019684,0,0,1.383683e-11,0,1.383683E-11
2,21,2.1873187,0.3,0.3,1.11868e-11,26817320413.3,1.118680E-11
3,21,3.2730949,0.6,0.6,1.064171e-11,56381916064.2,1.064171E-11
4,21,4.3585934,0.9,0.9,1.06997e-11,84114507883.4,1.069970E-11
5,21,5.4449526,1.2,1.2,1.265387e-11,94832648035.7,1.265387E-11
6,21,6.5297647,1.5,1.5,1.303659e-11,115060763589,1.303659E-11
7,21,7.6155758,1.8,1.8,1.368024e-11,131576639006,1.368024E-11
8,21,8.7004824,2.1,2.1,1.356425e-11,154818733067,1.356425E-11
9,21,9.7858779,2.4,2.4,1.221318e-11,196509017308,1.221318E-11
10,21,10.8711332,2.7,2.7,1.198123e-11,225352488851,1.198123E-11
11,21,11.9566478,3,3,1.192324e-11,251609461858,1.192324E-11
12,21,13.0416115,3.3,3.3,1.269447e-11,259955712999,1.269447E-11
13,21,14.1269142,3.6,3.6,1.200442e-11,299889540686,1.200442E-11
14,21,15.2123496,3.9,3.9,1.141295e-11,341717084540,1.141295E-11
15,21,16.3006135,4.2,4.2,1.238714e-11,339061316817,1.238714E-11
16,21,17.3857824,4.5,4.5,1.213199e-11,370920187043,1.213199E-11
17,21,18.4709855,4.8,4.8,1.387741e-11,345885867752,1.387741E-11
18,21,19.555952,5.1,5.1,1.295541e-11,393657939039,1.295541E-11
19,21,20.6412296,5.4,5.4,1.434131e-11,376534640141,1.434131E-11
20,21,21.7290117,5.7,5.7,1.20682e-11,472315672594,1.206820E-11
21,21,22.8144438,6,6,1.313517e-11,456788910992,1.313517E-11
