index,total,elapsed_s,source_value,voltage_v,current_a,resistance_ohm,raw
1,21,1.2644402,0,0,1.209721e-11,0,1.209721E-11
2,21,2.3498061,0.3,0.3,1.139556e-11,26326042774.6,1.139556E-11
3,21,3.4355651,0.6,0.6,9.789301e-12,61291403747.8,9.789301E-12
4,21,4.5207857,0.9,0.9,1.020681e-11,88176423387.9,1.020681E-11
5,21,5.6060971,1.2,1.2,1.275825e-11,94056786785,1.275825E-11
6,21,6.6915019,1.5,1.5,1.282204e-11,116986064620,1.282204E-11
7,21,7.7766639,1.8,1.8,1.11578e-11,161322124433,1.115780E-11
8,21,8.8619797,2.1,2.1,1.100702e-11,190787333901,1.100702E-11
9,21,9.9472179,2.4,2.4,1.115201e-11,215207841456,1.115201E-11
10,21,11.0321732,2.7,2.7,1.159272e-11,232904788522,1.159272E-11
11,21,12.1173686,3,3,1.090267e-11,275161955741,1.090267E-11
12,21,13.202944,3.3,3.3,1.21668e-11,271229904330,1.216680E-11
13,21,14.2880721,3.6,3.6,1.098384e-11,327754228030,1.098384E-11
14,21,15.372978,3.9,3.9,1.292643e-11,301707431982,1.292643E-11
15,21,16.4588046,4.2,4.2,1.344831e-11,312306899529,1.344831E-11
16,21,17.5514002,4.5,4.5,1.247413e-11,360746601166,1.247413E-11
17,21,18.6380362,4.8,4.8,1.26307e-11,380026443507,1.263070E-11
18,21,19.7393057,5.1,5.1,1.295542e-11,393657635183,1.295542E-11
19,21,20.8245124,5.4,5.4,1.251471e-11,431492219956,1.251471E-11
20,21,21.9096125,5.7,5.7,1.245093e-11,457797128407,1.245093E-11
21,21,22.994686,6,6,1.20914e-11,496220454207,1.209140E-11
