index,total,elapsed_s,source_value,voltage_v,current_a,resistance_ohm,raw
1,21,1.2875278,0,0,1.169708e-11,0,1.169708E-11
2,21,2.3725631,0.3,0.3,1.239872e-11,24196046043.5,1.239872E-11
3,21,3.4575952,0.6,0.6,1.405716e-11,42682874777,1.405716E-11
4,21,4.5426076,0.9,0.9,9.632722e-12,93431534720.9,9.632722E-12
5,21,5.6278317,1.2,1.2,9.023849e-12,132980948595,9.023849E-12
6,21,6.7127665,1.5,1.5,9.493543e-12,158002128394,9.493543E-12
7,21,7.7976402,1.8,1.8,1.281042e-11,140510615577,1.281042E-11
8,21,8.8829321,2.1,2.1,9.789275e-12,214520482875,9.789275E-12
9,21,9.9678474,2.4,2.4,1.25031e-11,191952395806,1.250310E-11
10,21,11.0528927,2.7,2.7,1.426592e-11,189262241762,1.426592E-11
11,21,12.1377069,3,3,1.137814e-11,263663481026,1.137814E-11
12,21,13.2226602,3.3,3.3,9.7487e-12,338506672685,9.748700E-12
13,21,14.308203,3.6,3.6,1.467184e-11,245367997470,1.467184E-11
14,21,15.3933417,3.9,3.9,1.315255e-11,296520446605,1.315255E-11
15,21,16.4786476,4.2,4.2,1.056632e-11,397489381355,1.056632E-11
16,21,17.5644029,4.5,4.5,1.496756e-11,300650206179,1.496756E-11
17,21,18.6496475,4.8,4.8,1.34019e-11,358158171603,1.340190E-11
18,21,19.7349482,5.1,5.1,1.108821e-11,459947998820,1.108821E-11
19,21,20.8201123,5.4,5.4,1.303078e-11,414403435558,1.303078E-11
20,21,21.9053396,5.7,5.7,1.392959e-11,409200845107,1.392959E-11
21,21,22.9904763,6,6,1.260167e-11,476127370420,1.260167E-11
