index,total,elapsed_s,source_value,voltage_v,current_a,resistance_ohm,raw
1,21,1.1007126,0,0,1.039236e-11,0,1.039236E-11
2,21,2.1859952,0.3,0.3,1.399337e-11,21438724195.8,1.399337E-11
3,21,3.2711235,0.6,0.6,1.263647e-11,47481614723.1,1.263647E-11
4,21,4.3562523,0.9,0.9,1.10882e-11,81167367111,1.108820E-11
5,21,5.4414819,1.2,1.2,1.035176e-11,115922316592,1.035176E-11
6,21,6.5265886,1.5,1.5,1.020099e-11,147044551558,1.020099E-11
7,21,7.6113248,1.8,1.8,1.334389e-11,134893198310,1.334389E-11
8,21,8.696404,2.1,2.1,1.176084e-11,178558674380,1.176084E-11
9,21,9.7815521,2.4,2.4,1.180144e-11,203365013083,1.180144E-11
10,21,10.8665717,2.7,2.7,1.118678e-11,241356315222,1.118678E-11
11,21,11.9515663,3,3,1.430651e-11,209694747356,1.430651E-11
12,21,13.0366404,3.3,3.3,1.362225e-11,242250729505,1.362225E-11
13,21,14.1218603,3.6,3.6,1.225375e-11,293787616036,1.225375E-11
14,21,15.2070308,3.9,3.9,1.258428e-11,309910459716,1.258428E-11
15,21,16.2920704,4.2,4.2,1.479939e-11,283795480760,1.479939E-11
16,21,17.3771155,4.5,4.5,1.394117e-11,322784959942,1.394117E-11
17,21,18.4619824,4.8,4.8,1.381361e-11,347483387760,1.381361E-11
18,21,19.5470682,5.1,5.1,1.417312e-11,359836084080,1.417312E-11
19,21,20.6319499,5.4,5.4,1.590695e-11,339474254964,1.590695E-11
20,21,21.7168078,5.7,5.7,1.517051e-11,375728963627,1.517051E-11
21,21,22.8015746,6,6,1.478779e-11,405740141022,1.478779E-11
