index,total,elapsed_s,source_value,voltage_v,current_a,resistance_ohm,raw
1,21,1.1928222,0,0,8.426612e-12,0,8.426612E-12
2,21,2.2778381,0.3,0.3,1.002127e-11,29936325435.8,1.002127E-11
3,21,3.3629166,0.6,0.6,1.124482e-11,53357901682.7,1.124482E-11
4,21,4.448036,0.9,0.9,1.526917e-11,58942300072.6,1.526917E-11
5,21,5.5330405,1.2,1.2,1.485744e-11,80767615416.9,1.485744E-11
6,21,6.6186752,1.5,1.5,1.41036e-11,106355824045,1.410360E-11
7,21,7.7039716,1.8,1.8,1.690439e-11,106481215826,1.690439E-11
8,21,8.78911,2.1,2.1,2.061559e-11,101864656796,2.061559E-11
9,21,9.8739901,2.4,2.4,1.975743e-11,121473288783,1.975743E-11
10,21,10.9589496,2.7,2.7,1.873103e-11,144145837148,1.873103E-11
11,21,12.043956,3,3,2.630423e-11,114050097646,2.630423E-11
12,21,13.12917,3.3,3.3,2.842081e-11,116112102364,2.842081E-11
13,21,14.2143729,3.6,3.6,2.867594e-11,125540784365,2.867594E-11
14,21,15.2992074,3.9,3.9,3.394705e-11,114884798532,3.394705E-11
15,21,16.3842223,4.2,4.2,3.74147e-11,112255343488,3.741470E-11
16,21,17.4693375,4.5,4.5,3.713056e-11,121193970681,3.713056E-11
17,21,18.5542926,4.8,4.8,3.866144e-11,124154713327,3.866144E-11
18,21,19.6392349,5.1,5.1,4.746979e-11,107436750826,4.746979E-11
19,21,20.7244782,5.4,5.4,4.720304e-11,114399411563,4.720304E-11
20,21,21.8095706,5.7,5.7,4.849036e-11,117549137602,4.849036E-11
21,21,22.8945381,6,6,5.22537e-11,114824404779,5.225370E-11
