index,total,elapsed_s,source_value,voltage_v,current_a,resistance_ohm,raw
1,21,1.1916972,0,0,8.994895e-12,0,8.994895E-12
2,21,2.2769372,0.3,0.3,1.244517e-11,24105737406.6,1.244517E-11
3,21,3.3620137,0.6,0.6,1.477046e-11,40621619096.5,1.477046E-11
4,21,4.4468898,0.9,0.9,1.785539e-11,50404947749.7,1.785539E-11
5,21,5.5318208,1.2,1.2,1.884699e-11,63670644490.2,1.884699E-11
6,21,6.6167951,1.5,1.5,2.19319e-11,68393527236.6,2.193190E-11
7,21,7.7017726,1.8,1.8,2.724939e-11,66056524568.1,2.724939E-11
8,21,8.7868593,2.1,2.1,3.006174e-11,69856235866.6,3.006174E-11
9,21,9.8717591,2.4,2.4,3.168551e-11,75744401778.6,3.168551E-11
10,21,10.9567619,2.7,2.7,3.644049e-11,74093405439.9,3.644049E-11
11,21,12.041517,3,3,4.133466e-11,72578315631.5,4.133466E-11
12,21,13.1267633,3.3,3.3,4.516184e-11,73070539198.6,4.516184E-11
13,21,14.211876,3.6,3.6,5.035176e-11,71497004275.5,5.035176E-11
14,21,15.2966566,3.9,3.9,5.370343e-11,72621059772.2,5.370343E-11
15,21,16.3815105,4.2,4.2,5.930503e-11,70820299728.4,5.930503E-11
16,21,17.4664224,4.5,4.5,6.102731e-11,73737479171.2,6.102731E-11
17,21,18.5517234,4.8,4.8,6.578226e-11,72968000795.4,6.578226E-11
18,21,19.6366756,5.1,5.1,7.134326e-11,71485379277.6,7.134326E-11
19,21,20.7215741,5.4,5.4,7.722904e-11,69921884306.7,7.722904E-11
20,21,21.806474,5.7,5.7,8.37005e-11,68099951613.2,8.370050E-11
21,21,22.8915821,6,6,8.459931e-11,70922564262,8.459931E-11
