index,total,elapsed_s,source_value,voltage_v,current_a,resistance_ohm,raw
1,21,1.2848784,0,0,1.167968e-11,0,1.167968E-11
2,21,2.3696728,0.3,0.3,7.753936e-12,38690027877.5,7.753936E-12
3,21,3.4546809,0.6,0.6,1.183623e-11,50691816566.6,1.183623E-11
4,21,4.5398745,0.9,0.9,1.343669e-11,66980781725.3,1.343669E-11
5,21,5.6248989,1.2,1.2,9.047048e-12,132639950623,9.047048E-12
6,21,6.7100195,1.5,1.5,1.101281e-11,136205019427,1.101281E-11
7,21,7.7952889,1.8,1.8,1.461382e-11,123171080525,1.461382E-11
8,21,8.8803801,2.1,2.1,1.136653e-11,184752954508,1.136653E-11
9,21,9.965694,2.4,2.4,1.177826e-11,203765242065,1.177826E-11
10,21,11.0509068,2.7,2.7,1.57504e-11,171424217798,1.575040E-11
11,21,12.1357973,3,3,1.477041e-11,203108783033,1.477041E-11
12,21,13.2207267,3.3,3.3,1.184204e-11,278668202438,1.184204E-11
13,21,14.3055165,3.6,3.6,1.633606e-11,220371374738,1.633606E-11
14,21,15.3904208,3.9,3.9,1.267125e-11,307783367860,1.267125E-11
15,21,16.4753177,4.2,4.2,1.195802e-11,351228715122,1.195802E-11
16,21,17.5604168,4.5,4.5,1.518791e-11,296288297732,1.518791E-11
17,21,18.6453822,4.8,4.8,1.553004e-11,309078405465,1.553004E-11
18,21,19.7304929,5.1,5.1,1.166809e-11,437089532220,1.166809E-11
19,21,20.8154905,5.4,5.4,1.696232e-11,318352678171,1.696232E-11
20,21,21.9004758,5.7,5.7,1.641144e-11,347318699639,1.641144E-11
21,21,22.9852155,6,6,1.24857e-11,480549748913,1.248570E-11
