index,total,elapsed_s,source_value,voltage_v,current_a,resistance_ohm,raw
1,21,1.1045741,0,0,8.026476e-12,0,8.026476E-12
2,21,2.1905466,0.3,0.3,1.024739e-11,29275747287.8,1.024739E-11
3,21,3.2757815,0.6,0.6,1.344249e-11,44634587788.4,1.344249E-11
4,21,4.3612582,0.9,0.9,1.093164e-11,82329824253.3,1.093164E-11
5,21,5.4466785,1.2,1.2,7.748127e-12,154876139743,7.748127E-12
6,21,6.5319367,1.5,1.5,9.128224e-12,164325502967,9.128224E-12
7,21,7.6177519,1.8,1.8,1.333229e-11,135010564577,1.333229E-11
8,21,8.7028303,2.1,2.1,1.306555e-11,160728021400,1.306555E-11
9,21,9.7881181,2.4,2.4,1.101283e-11,217927635313,1.101283E-11
10,21,10.8730442,2.7,2.7,9.389177e-12,287565140161,9.389177E-12
11,21,11.9580139,3,3,1.095484e-11,273851557850,1.095484E-11
12,21,13.0436252,3.3,3.3,1.326274e-11,248817363531,1.326274E-11
13,21,14.1320241,3.6,3.6,1.254369e-11,286996888475,1.254369E-11
14,21,15.2185451,3.9,3.9,7.846715e-12,497023276620,7.846715E-12
15,21,16.3041256,4.2,4.2,1.242772e-11,337954186287,1.242772E-11
16,21,17.3892603,4.5,4.5,1.377302e-11,326725728998,1.377302E-11
17,21,18.4744533,4.8,4.8,1.267706e-11,378636687055,1.267706E-11
18,21,19.5595493,5.1,5.1,1.080407e-11,472044331442,1.080407E-11
19,21,20.6445146,5.4,5.4,9.052848e-12,596497367458,9.052848E-12
20,21,21.7293971,5.7,5.7,1.15695e-11,492674705043,1.156950E-11
21,21,22.8147979,6,6,1.429491e-11,419729819915,1.429491E-11
