index,total,elapsed_s,source_value,voltage_v,current_a,resistance_ohm,raw
1,21,1.1840171,0,0,1.45327e-11,0,1.453270E-11
2,21,2.2691523,0.3,0.3,2.549234e-11,11768240969.6,2.549234E-11
3,21,3.3542026,0.6,0.6,3.481094e-11,17235960879,3.481094E-11
4,21,4.4392473,0.9,0.9,4.771314e-11,18862728380.5,4.771314E-11
5,21,5.5241582,1.2,1.2,5.657943e-11,21209121406.8,5.657943E-11
6,21,6.6092536,1.5,1.5,6.468607e-11,23188918417.8,6.468607E-11
7,21,7.6942946,1.8,1.8,7.007303e-11,25687486326.8,7.007303E-11
8,21,8.7800902,2.1,2.1,7.007301e-11,29968742601.5,7.007301E-11
9,21,9.864889,2.4,2.4,8.85713e-11,27096813527.6,8.857130E-11
10,21,10.9496988,2.7,2.7,9.693315e-11,27854248004.9,9.693315E-11
11,21,12.0352094,3,3,1.120041e-10,26784733773.1,1.120041E-10
12,21,13.1201486,3.3,3.3,1.264893e-10,26089163273.1,1.264893E-10
13,21,14.2053276,3.6,3.6,1.385043e-10,25991972812.4,1.385043E-10
14,21,15.2902094,3.9,3.9,1.434391e-10,27189239196.3,1.434391E-10
15,21,16.3752212,4.2,4.2,1.702874e-10,24664185371.3,1.702874E-10
16,21,17.459981,4.5,4.5,2.151466e-10,20915970784.6,2.151466E-10
17,21,18.5449296,4.8,4.8,2.522006e-10,19032468598.4,2.522006E-10
18,21,19.6301188,5.1,5.1,4.099443e-10,12440714506.8,4.099443E-10
19,21,20.7150375,5.4,5.4,5.208632e-10,10367405491.5,5.208632E-10
20,21,21.8003312,5.7,5.7,6.475254e-10,8802743490.83,6.475254E-10
21,21,22.8855258,6,6,5.523672e-10,10862339400.3,5.523672E-10
