index,total,elapsed_s,source_value,voltage_v,current_a,resistance_ohm,raw
1,21,1.1745035,0,0,1.198705e-11,0,1.198705E-11
2,21,2.2593329,0.3,0.3,1.350051e-11,22221382747.8,1.350051E-11
3,21,3.3459039,0.6,0.6,1.749585e-11,34293846826.5,1.749585E-11
4,21,4.4309818,0.9,0.9,3.050825e-11,29500217154.4,3.050825E-11
5,21,5.5159687,1.2,1.2,2.969642e-11,40408911242.5,2.969642E-11
6,21,6.6023711,1.5,1.5,2.902376e-11,51681794502.2,2.902376E-11
7,21,7.6872068,1.8,1.8,3.715937e-11,48440003154,3.715937E-11
8,21,8.7723763,2.1,2.1,4.624019e-11,45415038303.3,4.624019E-11
9,21,9.8576367,2.4,2.4,5.37091e-11,44685165083.8,5.370910E-11
10,21,10.9425833,2.7,2.7,1.084204e-10,24903062523.3,1.084204E-10
11,21,12.0275825,3,3,1.515167e-10,19799797646.1,1.515167E-10
12,21,13.1126223,3.3,3.3,1.989159e-10,16589925692.2,1.989159E-10
13,21,14.1988249,3.6,3.6,4.333596e-10,8307188764.25,4.333596E-10
14,21,15.2840219,3.9,3.9,9.756134e-10,3997485069.39,9.756134E-10
15,21,16.369207,4.2,4.2,2.310255e-09,1817981131.95,2.310255E-09
16,21,17.4546513,4.5,4.5,3.782647e-09,1189643125.57,3.782647E-09
17,21,18.539597,4.8,4.8,4.77467e-09,1005305078.68,4.774670E-09
18,21,19.6246306,5.1,5.1,5.507282e-09,926046641.519,5.507282E-09
19,21,21.316333,5.4,5.4,2.352597e-08,229533575.024,2.352597E-08
20,21,22.9078073,5.7,5.7,4.65866e-08,122352779.555,4.658660E-08
21,21,24.5209533,6,6,6.477753e-08,92624711.0688,6.477753E-08
